Date,Country,Customer Review,Analysis,Rating
2017-12-08,United States,"""never flying Air India again""",Neutral,2.5
2017-12-01,India,"""had a miserable experience""",Negative,1.0
2017-11-30,Australia,"""Service was so so""",Neutral,2.5
2017-11-29,Germany,"""has improved considerably""",Positive,5.0
2017-11-25,Australia,"""Poor quality of service""",Negative,1.0
2017-11-23,India,"""changed my seat in very last minute""",Neutral,2.5
2017-11-20,Hong Kong,"""not bad food, terrible service""",Negative,1.0
2017-11-19,United States,"""flight service is as usual worse""",Negative,1.0
2017-11-12,United States,"""cabin crew was nice""",Positive,5.0
2017-10-31,India,"""not reflective of our culture""",Neutral,2.5
2017-10-28,United Kingdom,"""worst flight experience""",Negative,1.0
2017-10-22,India,"""Worst experience ever""",Negative,1.0
2017-10-19,United States,"""leg space was amazing""",Positive,5.0
2017-10-17,Canada,"""enjoyed the hospitality""",Positive,5.0
2017-10-17,Canada,"""An excellent service""",Positive,5.0
2017-10-16,United Arab Emirates,"""crew were absolutely superb""",Positive,5.0
2017-10-13,India,"""half hearted attitude""",Neutral,2.5
2017-09-25,India,"""meal served filling and sufficient""",Neutral,2.5
2017-09-25,United Kingdom,"""exceeded our expectations""",Neutral,2.5
2017-09-18,United Kingdom,"""cabins were grubby""",Neutral,2.5
2017-09-13,United Kingdom,"""consider Air India in future""",Neutral,2.5
2017-09-10,United States,"""Service is bad""",Negative,1.0
2017-09-08,Canada,"""Staff were courteous""",Positive,5.0
2017-09-08,India,"""Would travel with them again""",Neutral,2.5
2017-09-05,India,"""inconsistency stands out""",Neutral,2.5
2017-08-26,India,"""Would fly again with Air India""",Neutral,2.5
2017-08-25,India,"""pleasantly happy with the experience""",Positive,5.0
2017-08-25,Saudi Arabia,"""the worst experience""",Negative,1.0
2017-08-21,Hong Kong,"""lack of basic customer service """,Negative,1.0
2017-08-15,United Kingdom,"""Air India exceeded my expectations""",Neutral,2.5
2017-08-12,Spain,"""the cabin crew were unhelpful to say the least""",Neutral,2.5
2017-08-12,United Kingdom,"""the flight from hell""",Negative,1.0
2017-07-30,United Kingdom,"""would not fly Air India again """,Neutral,2.5
2017-07-20,United Kingdom,"""very nicely surprised""",Positive,5.0
2017-07-16,France,"""comfort and legroom were good""",Positive,5.0
2017-07-11,United States,"""Excellent crew""",Positive,5.0
2017-07-05,India,"""with a delay of 1.5 hrs""",Negative,1.0
2017-07-02,India,"""it was all downhill""",Neutral,2.5
2017-07-01,United States,"""Air India always runs late""",Neutral,2.5
2017-07-01,India,"""good value for money""",Positive,5.0
2017-06-30,Saudi Arabia,"""Not a pleasant experience""",Positive,5.0
2017-06-17,India,"""excellent service by the cabin crew""",Positive,5.0
2017-06-13,India,"""my preferred choice in Economy when possible""",Neutral,2.5
2017-06-01,India,"""tasty, sumptuous breakfast""",Neutral,2.5
2017-05-21,India,"""the food was excellent""",Positive,5.0
2017-05-18,United Kingdom,"""way they serve hot drink is scary""",Negative,1.0
2017-05-10,United States,"""on-board experience was okay""",Neutral,2.5
2017-05-10,United Kingdom,"""Air India is really low grade""",Negative,1.0
2017-05-04,United Kingdom,"""happy with the service""",Positive,5.0
2017-05-02,United States,"""Service was not a top priority""",Neutral,2.5
2017-04-26,India,"""with nice friendly crew""",Positive,5.0
2017-04-26,India,"""I would recommend this airline""",Neutral,2.5
2017-04-20,United States,"""has such poor standards""",Negative,1.0
2017-04-20,India,"""thumbs up to the staff""",Neutral,2.5
2017-04-20,United States,"""Very authentic Indian food""",Neutral,2.5
2017-04-13,India,"""food and staff service was good""",Positive,5.0
2017-04-13,United Arab Emirates,"""appreciate the ground staff""",Positive,5.0
2017-03-27,United States,"""complaint is about ground personnel""",Negative,1.0
2017-03-26,United Kingdom,"""an old Boeing 777, dirty interior""",Negative,1.0
2017-03-14,United Kingdom,"""our experience was very positive""",Positive,5.0
2017-03-13,United Kingdom,"""received a particularly poor experience""",Negative,1.0
2017-03-11,United Kingdom,"""was a horrible experience""",Negative,1.0
2017-03-06,United States,"""bathrooms were just gross""",Negative,1.0
2017-03-04,United Kingdom,"""a simply awful carrier""",Negative,1.0
2017-02-06,United Kingdom,"""everything was an effort""",Neutral,2.5
2017-01-25,Australia,"""worst experience ever""",Negative,1.0
2017-01-20,United Kingdom,"""friendly, patient, efficient cabin crew""",Positive,5.0
2017-01-14,India,"""the crew were polite to passengers""",Neutral,2.5
2017-01-12,United Kingdom,"""service was really good""",Positive,5.0
2017-01-08,Italy,"""food was actually very good""",Positive,5.0
2017-01-05,Germany,"""cabin crew was very helpful""",Positive,5.0
2016-12-31,United States,"""don't recommend this carrier""",Neutral,2.5
2016-12-26,South Africa,"""departed and landed on time""",Neutral,2.5
2016-12-21,United Kingdom,"""very efficient and friendly""",Positive,5.0
2016-12-21,United Kingdom,"""a decent flying experience""",Neutral,2.5
2016-12-12,United Kingdom,"""service on both flights was quite basic""",Neutral,2.5
2016-12-08,United States,"""refund took 8 months""",Neutral,2.5
2016-12-05,United States,"""food was mostly unappealing""",Neutral,2.5
2016-11-28,United States,"""seats were comfortable""",Positive,5.0
2016-11-28,United Kingdom,"""experience was acceptable""",Neutral,2.5
2016-11-24,India,"""overall very disappointed""",Negative,1.0
2016-11-23,New Zealand,"""wasn't as horrifying as I'd expected""",Negative,1.0
2016-11-18,New Zealand,"""found the staff cold, unfriendly and never smiled once""",Negative,1.0
2016-11-11,India,"""the aircraft itself has to improve""",Positive,5.0
2016-11-08,India,"""plane is not good enough""",Positive,5.0
2016-11-07,New Zealand,"""a very unpleasant trip""",Negative,1.0
2016-11-07,United Kingdom,"""harassed by the airline""",Negative,1.0
2016-11-03,United Kingdom,"""the flight was perfect""",Positive,5.0
2016-11-01,Iceland,"""a wonderful experience""",Positive,5.0
2016-10-29,India,"""a wonderful flight""",Positive,5.0
2016-10-29,India,"""flight was very comfortable""",Positive,5.0
2016-10-19,United States,"""no concept of business class priority boarding""",Neutral,2.5
2016-09-26,Singapore,"""I love the service and food""",Positive,5.0
2016-09-24,Australia,"""Overall, better than expected""",Positive,5.0
2016-09-24,India,"""All together good experience""",Positive,5.0
2016-09-09,India,"""the crew was the rudest""",Negative,1.0
2016-09-08,United States,"""disappointed with the whole thing""",Negative,1.0
2016-09-01,India,"""overall, a pleasant experience""",Positive,5.0
2016-09-01,India,"""pathetic service by Air India""",Negative,1.0
2016-08-23,Germany,"""flight experience was within my expectations""",Neutral,2.5
2016-08-20,India,"""food quality and taste was great""",Positive,5.0
2016-08-16,United Kingdom,"""left very disappointed with the product""",Negative,1.0
2016-08-09,Nepal,"""a below average experience""",Neutral,2.5
2016-07-22,India,"""we are stuck with this""",Neutral,2.5
2016-07-18,India,"""a very pelasant experience""",Neutral,2.5
2016-07-12,United Kingdom,"""cabin crew were attentive""",Neutral,2.5
2016-07-05,Singapore,"""excellent by economy standards""",Positive,5.0
2016-07-05,India,"""experience was surprisingly nice""",Positive,5.0
2016-06-11,India,"""portions were adequate""",Neutral,2.5
2016-06-07,India,"""experienced a positive change""",Positive,5.0
2016-05-24,Australia,"""definitely not recommended""",Positive,5.0
2016-05-21,India,"""absolutely dreadful experience""",Negative,1.0
2016-05-20,India,"""staff just do the basics""",Neutral,2.5
2016-05-16,India,"""experience however was pleasant""",Positive,5.0
2016-05-13,India,"""worst air travel """,Negative,1.0
2016-04-29,Germany,"""worst business class""",Negative,1.0
2016-04-24,United States,"""interior not properly maintained""",Neutral,2.5
2016-04-23,Canada,"""overbooked Dubai flight""",Neutral,2.5
2016-04-08,United Kingdom,"""surprised with the improvement""",Positive,5.0
2016-04-03,India,"""the flight was very pleasant""",Positive,5.0
2016-03-31,India,"""would recommend Air India""",Neutral,2.5
2016-03-27,United Kingdom,"""crew good, but food was poor""",Negative,1.0
2016-03-27,Thailand,"""friendly and attentive crew""",Positive,5.0
2016-03-25,United Kingdom,"""overall better than expected""",Positive,5.0
2016-03-24,United Kingdom,"""crew could not care less""",Positive,5.0
2016-03-24,United Kingdom,"""crew experienced and professional""",Neutral,2.5
2016-03-23,United Kingdom,"""35 mins ahead of schedule""",Neutral,2.5
2016-03-23,United Kingdom,"""legroom was very comfortable""",Positive,5.0
2016-03-17,India,"""served a hot dinner""",Neutral,2.5
2016-03-13,United States,"""not one seat fully functional""",Neutral,2.5
2016-03-12,United States,"""not impressed with staff service""",Positive,5.0
2016-03-10,United Kingdom,"""totally indifferent""",Negative,1.0
2016-03-09,United Kingdom,"""cabin crew were professional""",Neutral,2.5
2016-03-06,India,"""staff were vibrant""",Positive,5.0
2016-03-01,United Arab Emirates,"""cheap but not cheerful""",Positive,5.0
2016-02-28,United Kingdom,"""cabin crew worked hard""",Negative,1.0
2016-02-26,United Kingdom,"""such poor service""",Negative,1.0
2016-02-21,United Kingdom,"""shocking and disgraceful""",Negative,1.0
2016-02-15,United Kingdom,"""comparable to Ryanair""",Neutral,2.5
2016-02-11,United Kingdom,"""might even fly them again""",Neutral,2.5
2016-02-09,United Kingdom,"""worst flying experience""",Negative,1.0
2016-02-08,India,"""crew lacked hospitality""",Negative,1.0
2016-02-02,United Kingdom,"""our worst experience """,Negative,1.0
2016-01-21,Argentina,"""sent to a poor hotel""",Negative,1.0
2016-01-19,France,"""ruined end of holiday""",Negative,1.0
2016-01-15,United Kingdom,"""most uncomfortable flights""",Negative,1.0
2016-01-12,United Kingdom,"""a really bad experience""",Negative,1.0
2016-01-11,United States,"""it's time to grow up""",Neutral,2.5
2016-01-09,United Kingdom,"""do not care about their customer""",Positive,5.0
2016-01-07,India,"""all of them delayed""",Negative,1.0
2016-01-06,United Kingdom,"""service was slow and surly""",Neutral,2.5
2016-01-05,Canada,"""cattle-truck service""",Neutral,2.5
2016-01-05,United Arab Emirates,"""a spacious cabin""",Neutral,2.5
2016-01-04,United Kingdom,"""never to use Air India""",Neutral,2.5
2016-01-03,United States,"""check-in nightmare""",Neutral,2.5
2016-01-02,Thailand,"""better than expected""",Positive,5.0
2015-12-31,Canada,"""lack of professionalism""",Negative,1.0
2015-12-25,United States,"""seating was good""",Positive,5.0
2015-12-23,India,"""IFE had good options""",Positive,5.0
2015-12-23,Australia,"""No more Air India for me""",Neutral,2.5
2015-12-22,Australia,"""terrible service""",Negative,1.0
2015-12-21,New Zealand,"""cabin crew were smiling""",Neutral,2.5
2015-12-20,Australia,"""Just hopeless""",Negative,1.0
2015-12-20,Australia,"""the worst airline ever""",Negative,1.0
2015-12-09,United States,"""I wouldn't recommend""",Neutral,2.5
2015-12-06,United Kingdom,"""cannot count on Air India""",Neutral,2.5
2015-12-05,India,"""the aircraft were dirty""",Negative,1.0
2015-12-03,India,"""flight was uneventful""",Neutral,2.5
2015-11-30,United Kingdom,"""food is another plus""",Neutral,2.5
2015-11-29,Germany,"""was not expecting too much""",Neutral,2.5
2015-11-28,Australia,"""could not care less""",Positive,5.0
2015-11-22,India,"""flight had been cancelled""",Negative,1.0
2015-11-22,United States,"""cheaper than competitors""",Neutral,2.5
2015-11-20,Australia,"""cabin crew attentive""",Neutral,2.5
2015-11-19,United Kingdom,"""changed my thinking a little""",Neutral,2.5
2015-11-16,United Kingdom,"""such a shoddy airline""",Neutral,2.5
2015-11-13,India,"""don't hear the announcement""",Neutral,2.5
2015-11-08,United States,"""very poorly run airline""",Neutral,2.5
2015-11-05,United Kingdom,"""chose Air India on price""",Neutral,2.5
2015-11-05,United States,"""food and beverage very poor""",Negative,1.0
2015-11-01,United Kingdom,"""experience was poor""",Negative,1.0
2015-11-01,United States,"""very polite and professional""",Neutral,2.5
2015-10-16,United States,"""the most horrible flight""",Negative,1.0
2015-10-12,India,"""service was a welcome change""",Positive,5.0
2015-10-10,Australia,"""flight was comfortable""",Positive,5.0
2015-10-09,Singapore,"""special meals not delivered""",Positive,5.0
2015-10-09,United Kingdom,"""aircraft interior looks aged""",Neutral,2.5
2015-10-09,New Zealand,"""flight attendant was very rude""",Negative,1.0
2015-09-27,Australia,"""Dinner service was great""",Positive,5.0
2015-09-16,India,"""the staff service was really poor""",Negative,1.0
2015-09-16,Australia,"""left at the airport during the night""",Negative,1.0
2015-09-13,Australia,"""the worst airline I have ever flown""",Negative,1.0
2015-09-12,United States,"""the worst flight that I have taken""",Negative,1.0
2015-09-12,Hong Kong,"""cabin crew who were unprofessional""",Negative,1.0
2015-09-10,United Kingdom,"""staff onboard were unconcerned""",Negative,1.0
2015-09-06,United States,"""avoid if you can fly another airline""",Negative,1.0
2015-09-06,United States,"""very disappointing flights""",Negative,1.0
2015-09-04,India,"""warm welcome by senior staff""",Positive,5.0
2015-09-02,India,"""avoid this airline""",Negative,1.0
