Date,Country,Customer Review,Analysis,Rating
2018-04-08,United States,"""service was outstanding""",Positive,5.0
2018-04-07,United Kingdom,"""My bag was damaged""",Negative,1.0
2018-04-05,United Kingdom,"""Efficient staff""",Positive,5.0
2018-04-04,United Kingdom,"""complete waste of money""",Negative,1.0
2018-04-03,United Kingdom,"""well below BA's competitors""",Neutral,2.5
2018-04-03,United Arab Emirates,"""additional payment to select seats""",Neutral,2.5
2018-04-03,United Kingdom,"""outdated, unclean and uncomfortable""",Negative,1.0
2018-04-03,United Kingdom,"""the utmost courtesy and assistance""",Neutral,2.5
2018-04-02,United Kingdom,"""pleasantly surprised to be upgraded""",Positive,5.0
2018-04-01,United Kingdom,"""crew very friendly and professional""",Positive,5.0
2018-04-01,United Kingdom,"""entertainment was not working""",Positive,5.0
2018-03-30,United Kingdom,"""staff try so very hard to please""",Neutral,2.5
2018-03-30,United Kingdom,"""extremely unprofessional""",Negative,1.0
2018-03-28,Hong Kong,"""manager is very professional""",Neutral,2.5
2018-03-28,Belgium,"""regret choosing BA""",Negative,1.0
2018-03-24,United Kingdom,"""an entirely reasonable flight""",Neutral,2.5
2018-03-24,United Kingdom,"""cleanliness hit rock bottom""",Neutral,2.5
2018-03-24,United Kingdom,"""one of the most pleasurable flights""",Positive,5.0
2018-03-22,United States,"""gratitude and appreciation""",Positive,5.0
2018-03-20,Malaysia,"""I had to ask where is my food""",Neutral,2.5
2018-03-19,United Kingdom,"""you are facing a stranger""",Neutral,2.5
2018-03-19,United Kingdom,"""service was really good""",Positive,5.0
2018-03-19,United Kingdom,"""not much structure to service""",Neutral,2.5
2018-03-19,United Kingdom,"""served the worst food""",Negative,1.0
2018-03-14,United Kingdom,"""cabin staff were almost robotic""",Neutral,2.5
2018-03-13,United Kingdom,"""no one to escort you to the seat""",Neutral,2.5
2018-03-13,Portugal,"""service is very attentive and polite""",Neutral,2.5
2018-03-13,Portugal,"""turned into a low cost airline""",Negative,1.0
2018-03-13,Germany,"""Worn seats, cracks in the walls""",Negative,1.0
2018-03-11,United States,"""service attentive and prompt""",Neutral,2.5
2018-03-06,Sweden,"""they do not offer anything free""",Positive,5.0
2018-03-06,Portugal,"""crew were very pleasant""",Positive,5.0
2018-03-05,Singapore,"""don't have spare water"" ",Neutral,2.5
2018-03-03,United States,"""seat was claustrophobic""",Neutral,2.5
2018-03-02,United Kingdom,"""it did not disappoint me""",Negative,1.0
2018-03-01,United Kingdom,"""my worst experience in business class""",Negative,1.0
2018-02-27,United Kingdom,"""you would expect a better meal""",Positive,5.0
2018-02-27,United Kingdom,"""I will never fly BA again""",Neutral,2.5
2018-02-26,United Kingdom,"""a miserable experience""",Negative,1.0
2018-02-23,Mexico,"""I end up with mix feelings""",Neutral,2.5
2018-02-22,United Kingdom,"""at least a decade out of date""
",Neutral,2.5
2018-02-22,Greece,"""has adopted the low cost airline mentality""
",Negative,1.0
2018-02-21,United Kingdom,"""meals were served very slowly""
",Neutral,2.5
2018-02-20,United Kingdom,"""Boarding was disappointing""",Negative,1.0
2018-02-18,United Kingdom,"""so much for a full-service airline""",Neutral,2.5
2018-02-17,United Kingdom,"""Bad service""",Negative,1.0
2018-02-17,United States,"""journey was very irritating""",Negative,1.0
2018-02-17,United Kingdom,"""Extremely dated aircraft""",Neutral,2.5
2018-02-15,United Kingdom,"""food has noticeably improved""",Positive,5.0
2018-02-14,United Kingdom,"""really poor food""",Negative,1.0
2018-02-13,United Kingdom,"""crew very attentive""",Neutral,2.5
2018-02-12,Germany,"""Very satisfied with BA""",Positive,5.0
2018-02-10,United Kingdom,"""utterly appalling food""",Neutral,2.5
2018-02-09,United Kingdom,"""I was very pleasantly surprised""",Positive,5.0
2018-02-06,India,"""cabin staff polite and friendly""",Positive,5.0
2018-02-06,United States,"""first and last journey""",Neutral,2.5
2018-02-05,Germany,"""nothing good about BA anymore""",Negative,1.0
2018-02-05,United Kingdom,"""I was downgraded""
",Neutral,2.5
2018-02-05,United Kingdom,"""A very unpleasant experience""",Negative,1.0
2018-02-05,United States,"""BA did a good job""",Positive,5.0
2018-02-03,United Kingdom,"""have to pay for food and beverages""",Negative,1.0
2018-02-02,Thailand,"""given no notifications or help""",Positive,5.0
2018-01-31,Argentina,"""a flight with no problems""",Negative,1.0
2018-01-31,United Kingdom,"""no complimentary food or beverages""",Positive,5.0
2018-01-29,United Kingdom,"""good flight and service""",Positive,5.0
2018-01-25,France,"""missed our connection in London""",Negative,1.0
2018-01-24,United States,"""Service was inattentive at best""",Positive,5.0
2018-01-22,United Kingdom,"""if we want anything, get it yourself""",Neutral,2.5
2018-01-20,United Kingdom,"""British Airways is cutting corners""",Negative,1.0
2018-01-20,Poland,"""policy is arbitrary and unfair""",Negative,1.0
2018-01-20,Canada,"""Six hours before it was cancelled""",Negative,1.0
2018-01-19,United Kingdom,"""asked to pay extra to book specific seats""",Negative,1.0
2018-01-17,United States,"""My suitcase didn't arrive""",Neutral,2.5
2018-01-17,South Africa,"""staff attitude so nonchalant""",Neutral,2.5
2018-01-17,Portugal,"""pulling in the right direction""",Neutral,2.5
2018-01-17,Italy,"""British Airways is always a good choice""",Positive,5.0
2018-01-16,United States,"""impressed with level of service"" ",Positive,5.0
2018-01-14,Germany,"""an awful experience""",Negative,1.0
2018-01-12,United Kingdom,"""full-service airline or low cost""",Negative,1.0
2018-01-12,United States,"""such a poor service""",Negative,1.0
2018-01-09,United Kingdom,"""should get behind out national carrier""",Neutral,2.5
2018-01-09,Netherlands,"""there's room for improvement""",Positive,5.0
2018-01-09,United Kingdom,"""used to be such a wonderful airline""",Positive,5.0
2018-01-08,United States,"""cabins are in need of refurbishment""",Neutral,2.5
2018-01-08,Canada,"""need to roll out promised changes""",Neutral,2.5
2018-01-08,United States,"""a terrible flight""",Negative,1.0
2018-01-05,United Kingdom,"""go with a budget airline""",Neutral,2.5
2018-01-05,United Kingdom,"""I was pleasantly surprised""",Positive,5.0
2018-01-03,United Kingdom,"""BA is now as bad as Ryanair""",Negative,1.0
2018-01-01,United States,"""waiting on my luggage for five days""",Neutral,2.5
2018-01-01,United Kingdom,"""I was sorely disappointed""",Negative,1.0
2017-12-30,China,"""their staff is the best""",Positive,5.0
2017-12-28,United Kingdom,"""BA gets worse and worse""",Negative,1.0
2017-12-26,United Kingdom,"""don’t waste your money flying BA""",Negative,1.0
2017-12-23,United Kingdom,"""plane was very outdated""",Neutral,2.5
2017-12-22,United States,"""worst business class I have flown""",Negative,1.0
2017-12-22,Australia,"""The attendants were polite""",Neutral,2.5
2017-12-19,Canada,"""bad service with delayed luggage""",Negative,1.0
2017-12-17,United Kingdom,"""currently looking for the luggage""",Neutral,2.5
2017-12-17,United Kingdom,"""Absolutely horrendous experience""",Negative,1.0
2017-12-15,United Kingdom,"""biggest disappointment was the cabin crew""",Negative,1.0
2017-12-13,Hungary,"""cancelled due to heavy snow""",Negative,1.0
2017-12-13,United Kingdom,"""I was very hungry throughout the service""",Neutral,2.5
2017-12-12,Germany,"""quite disappointed with my experience""",Negative,1.0
2017-12-10,United Kingdom,"""a poor economy class product""
",Negative,1.0
2017-12-10,United Kingdom,"""no longer a full service airline""",Neutral,2.5
2017-12-09,United Kingdom,"""Lovely, friendly crew""",Positive,5.0
2017-12-05,United States,"""morphing into a low-cost carrier""",Negative,1.0
2017-12-05,United States,"""used to include complimentary tea/sandwich""",Positive,5.0
2017-12-05,United States,"""little to complain about""",Negative,1.0
2017-12-04,United States,"""policy of charging to book a seat""",Neutral,2.5
2017-12-04,Taiwan,"""ground service was really poor""",Negative,1.0
2017-12-03,Canada,"""the worst travel experience""",Negative,1.0
2017-12-02,United Kingdom,"""Noticeable cost cutting measures""",Negative,1.0
2017-12-01,United Kingdom,"""1st product is very mediocre""",Neutral,2.5
2017-12-01,United Kingdom,"""sad experience from our national carrier""",Negative,1.0
2017-12-01,United Kingdom,"""BA quality is severely lacking""",Negative,1.0
2017-12-01,United Kingdom,"""fast and efficient service""",Positive,5.0
2017-11-30,United Kingdom,"""it’s just spiralling down""",Neutral,2.5
2017-11-30,United Kingdom,"""new improvements are excellent""",Positive,5.0
2017-11-30,Germany,"""unreliable, unprofessional airline""",Negative,1.0
2017-11-30,United Kingdom,"""pleasure to fly with a great airline""",Positive,5.0
2017-11-30,United Kingdom,"""One issue after another!""",Neutral,2.5
2017-11-28,United Kingdom,"""BA needs to improve and fast""",Positive,5.0
2017-11-26,Greece,"""check in my carry on luggage for free""",Positive,5.0
2017-11-25,Germany,"""sad to see how BA service went down""",Negative,1.0
2017-11-25,United Kingdom,"""a no frills business class""",Neutral,2.5
2017-11-24,Singapore,"""British Airways is seriously lacking""",Negative,1.0
2017-11-24,United Kingdom,"""BA is shameless and embarrassing""",Negative,1.0
2017-11-24,United Kingdom,"""poor quality product crew have to support""",Negative,1.0
2017-11-23,United States,"""the worst airline I have flown""",Negative,1.0
2017-11-23,United Kingdom,"""An excellent flight""",Positive,5.0
2017-11-21,Thailand,"""the CEO is running BA to the ground""",Neutral,2.5
2017-11-21,United Kingdom,"""bus transfer and arrival at 2.30am""",Neutral,2.5
2017-11-20,Portugal,"""Short-haul with BA never again""",Neutral,2.5
2017-11-20,United Kingdom,"""solid product and excellent crew""",Positive,5.0
2017-11-20,United Kingdom,"""was a very enjoyable flight""",Positive,5.0
2017-11-19,Malaysia,"""The service was brusque""",Neutral,2.5
2017-11-19,United Kingdom,"""inflight service was very poor""",Negative,1.0
2017-11-19,United Kingdom,"""this was not acceptable""",Neutral,2.5
2017-11-18,United States,"""prepare to be nickled and dimed""",Neutral,2.5
2017-11-17,United Kingdom,"""In-flight service good""",Positive,5.0
2017-11-17,United Kingdom,"""will think twice before choosing again""",Neutral,2.5
2017-11-17,United Kingdom,"""a functional, disinterested service""
",Neutral,2.5
2017-11-17,South Korea,"""BA is just too cheap on it's product""",Neutral,2.5
2017-11-16,South Korea,"""BA is way behind other carriers""",Neutral,2.5
2017-11-16,United Kingdom,"""It was the most uncomfortable flight""",Negative,1.0
2017-11-15,Saudi Arabia,"""Cost cutting was in evidence""",Negative,1.0
2017-11-14,United Kingdom,"""crew amazingly helpful""",Positive,5.0
2017-11-13,United Kingdom,"""extra cost not justified""",Neutral,2.5
2017-11-13,United Kingdom,"""requested Asian vegetarian food""",Neutral,2.5
2017-11-13,United States,"""continually disappointed by British Airways""",Negative,1.0
2017-11-11,United Kingdom,"""need to clean the planes more often""",Positive,5.0
2017-11-11,United Kingdom,"""Complete rip-off sums it up""",Neutral,2.5
2017-11-10,United States,"""exactly the same width and pitch""",Neutral,2.5
2017-11-10,United Kingdom,"""disappointed with the return flight""",Negative,1.0
2017-11-09,United Kingdom,"""They were refused boarding""",Negative,1.0
2017-11-08,United Kingdom,"""The worst customer service""",Negative,1.0
2017-11-07,United Kingdom,"""Absolutely appalling service""",Negative,1.0
2017-11-06,United Kingdom,"""I had a horrid experience""",Negative,1.0
2017-11-05,United Kingdom,"""well below standards of competition""",Neutral,2.5
2017-11-04,United Kingdom,"""just getting worse and worse""",Negative,1.0
2017-11-03,Australia,"""a better BA experience""",Positive,5.0
2017-11-02,United Arab Emirates,"""ashamed this is my national airline""",Negative,1.0
2017-11-02,Sweden,"""one of the worst flights""",Negative,1.0
2017-11-01,Switzerland,"""today just another 2 star airline""",Neutral,2.5
2017-11-01,United Kingdom,"""BA is now grossly overpriced""",Negative,1.0
2017-10-31,United Kingdom,"""I will not use BA again""",Neutral,2.5
2017-10-30,United States,"""on-board experience was good""",Positive,5.0
2017-10-29,United Kingdom,"""pleasant and well organised""",Positive,5.0
2017-10-28,United States,"""deplorable customer service""",Neutral,2.5
2017-10-27,United Kingdom,"""gripe is about the current food service""",Neutral,2.5
2017-10-26,United Kingdom,"""this flight was fine""",Neutral,2.5
2017-10-26,United Kingdom,"""now becoming as bad as Ryanair""",Negative,1.0
2017-10-25,Singapore,"""a dismal airline to fly with""",Negative,1.0
2017-10-24,United Kingdom,"""serious impact on the quality""",Negative,1.0
2017-10-23,United Kingdom,"""budget airline at premium price""",Neutral,2.5
2017-10-23,United Kingdom,"""Cabin crew chatting and ignored me""",Negative,1.0
2017-10-22,United Kingdom,"""service levels are dropping so low""",Negative,1.0
2017-10-21,United Kingdom,"""Time to find a new CEO I think""",Neutral,2.5
2017-10-21,United Kingdom,"""at best a three star airline""",Positive,5.0
2017-10-21,Australia,"""Impressed with legroom on E190""",Positive,5.0
2017-10-20,United Kingdom,"""a good deal on the flight""",Positive,5.0
2017-10-20,United Kingdom,"""the experience was shameful""",Negative,1.0
2017-10-20,United Kingdom,"""crew seem genuinely fed up""",Neutral,2.5
2017-10-19,United Kingdom,"""how disappointed I was""",Negative,1.0
2017-10-19,United Kingdom,"""do not care for passengers""",Positive,5.0
2017-10-19,United Kingdom,"""very pleasant crew """,Positive,5.0
2017-10-18,United Kingdom,"""food was well presented""",Neutral,2.5
2017-10-17,France,"""Deliberate extortion""",Neutral,2.5
2017-10-17,United Kingdom,"""depths to which BA have descended""",Neutral,2.5
2017-10-17,United Kingdom,"""I won't fly with them again""",Neutral,2.5
2017-10-15,United Kingdom,"""Overall a good flight""",Positive,5.0
2017-10-13,United Kingdom,"""true case of rip-off BA""",Positive,5.0
2017-10-12,United Kingdom,"""staff were insanely rude2",Negative,1.0
2017-10-11,Cayman Islands,"""truly disappointed with BA""",Negative,1.0
2017-10-11,Australia,"""I tried BA, never again""",Neutral,2.5
2017-10-09,United Kingdom,"""like a 'posh' Ryanair""",Neutral,2.5
2017-10-09,United Kingdom,"""provided a chaotic service""",Negative,1.0
2017-10-08,United Kingdom,"""would highly recommend""",Positive,5.0
2017-10-08,New Zealand,"""shocked me with the budget low cost style""",Negative,1.0
2017-10-07,Qatar,"""food was embarrassing bad""",Negative,1.0
2017-10-06,United Kingdom,"""is quite clearly in decline""",Positive,5.0
2017-10-01,Canada,"""no further decline in service""",Neutral,2.5
2017-10-01,United Kingdom,"""cost of the luggage was outrageous """,Negative,1.0
2017-10-01,Greece,"""Slowest baggage drop service """,Negative,1.0
2017-09-29,United Kingdom,"""a service of 2 halves""",Neutral,2.5
2017-09-29,United Kingdom,"""now worse than Ryanair""",Negative,1.0
2017-09-27,United Kingdom,"""used to be a nice airline""",Positive,5.0
2017-09-27,United Kingdom,"""BA has fallen even lower""",Negative,1.0
2017-09-26,Romania,"""was a good experience""",Positive,5.0
2017-09-26,United Kingdom,"""Simply appalling""",Neutral,2.5
2017-09-26,United Kingdom,"""on a par with low cost carriers""",Negative,1.0
2017-09-24,United Kingdom,"""nothing special to recommend""",Negative,1.0
2017-09-24,Australia,"""assumption it was a quality carrier""",Neutral,2.5
2017-09-22,Thailand,"""Economy seats are small""",Neutral,2.5
2017-09-21,United Kingdom,"""Crew were good""",Positive,5.0
2017-09-21,United Kingdom,"""clean plane, punctual service, pleasant cabin crew""",Positive,5.0
2017-09-19,United Kingdom,"""service is similar to Eurowings""",Neutral,2.5
2017-09-19,United Kingdom,"""service poorly synchronised""",Neutral,2.5
2017-09-18,United States,"""are a bottom tier airline""",Neutral,2.5
2017-09-17,United Kingdom,"""Seat so narrow that you cannot move""",Neutral,2.5
2017-09-17,United Kingdom,"""downgrade them to 3 stars""",Neutral,2.5
2017-09-17,Hong Kong,"""really mixed experience""",Neutral,2.5
2017-09-16,United Kingdom,"""respect for BA standards thoroughly destroyed""",Negative,1.0
2017-09-16,United Kingdom,"""Club Europe is poor value""",Negative,1.0
2017-09-16,Japan,"""very poor and disappointing experience""",Negative,1.0
2017-09-12,United States,"""airline is clearly failing fast""",Negative,1.0
2017-09-11,Australia,"""nice flight with good cabin service""",Positive,5.0
2017-09-11,United Kingdom,"""they are just an embarrassment""",Negative,1.0
2017-09-09,United Kingdom,"""very good flight again""",Positive,5.0
2017-09-09,United Kingdom,"""expensive at £343 return""",Neutral,2.5
2017-09-09,Canada,"""staff were extremely friendly""",Positive,5.0
2017-09-09,United Kingdom,"""kind and chatty with us""",Positive,5.0
2017-09-06,United Kingdom,"""wonderful member of crew""",Positive,5.0
2017-09-06,United Kingdom,"""exceptionally ordinary flight""",Neutral,2.5
2017-09-06,United Kingdom,"""become a budget airline""",Neutral,2.5
2017-09-06,United Kingdom,"""not recommended at all""",Neutral,2.5
2017-09-05,United Kingdom,"""not worth the extra money""",Neutral,2.5
2017-09-04,United Kingdom,"""significant downgrade in BA service""",Neutral,2.5
2017-09-02,United Kingdom,"""get your act together""",Neutral,2.5
2017-08-31,United Kingdom,"""seating rough around the edges""",Neutral,2.5
2017-08-31,United Kingdom,"""downgraded so drastically""",Neutral,2.5
2017-08-31,United Kingdom,"""not really a business class cabin""",Neutral,2.5
2017-08-29,United Kingdom,"""airline has gone downhill""",Neutral,2.5
2017-08-28,Costa Rica,"""staff were friendly and efficient""",Positive,5.0
2017-08-28,China,"""avoid at all costs""",Negative,1.0
2017-08-27,United Kingdom,"""your budget airline status""",Neutral,2.5
2017-08-26,United Kingdom,"""Absolutely appalling airline""",Negative,1.0
2017-08-24,United Kingdom,"""flight was pretty regular""",Positive,5.0
2017-08-23,United Kingdom,"""a noticeable degradation of service""",Negative,1.0
2017-08-22,United States,"""A huge disappointment""",Negative,1.0
2017-08-21,United States,"""bland insulting service""",Negative,1.0
2017-08-21,United Kingdom,"""positive first experience""",Positive,5.0
2017-08-20,United Kingdom,"""A national disgrace""",Negative,1.0
2017-08-19,United Kingdom,"""downgrade rating of British Airways""",Neutral,2.5
2017-08-19,United Kingdom,"""Another miserable experience""",Negative,1.0
2017-08-17,United Kingdom,"""a general trend downwards""",Neutral,2.5
2017-08-17,United Kingdom,"""cheap and sleazy budget airline""",Neutral,2.5
2017-08-17,United Kingdom,"""cabin crew fell below the standard""",Neutral,2.5
2017-08-16,Denmark,"""BA's golden years are well and truly over""",Positive,5.0
2017-08-16,South Africa,"""very good experience""",Positive,5.0
2017-08-15,United States,"""extremely disappointed with Business Class""",Negative,1.0
2017-08-13,United Kingdom,"""pay for your food on board""",Negative,1.0
2017-08-12,Canada,"""some sort of mean spirited joke""",Positive,5.0
2017-08-11,Egypt,"""full price for a low cost service""",Negative,1.0
2017-08-08,United Arab Emirates,"""downgraded the ticket""",Neutral,2.5
2017-08-07,United Kingdom,"""they are now a junk airline""",Neutral,2.5
2017-08-05,United Kingdom,"""way below the normal standard""",Neutral,2.5
2017-08-04,United States,"""not worth the money""",Neutral,2.5
2017-08-03,United Kingdom,"""has become a disgrace""",Negative,1.0
2017-08-03,Canada,"""budget airline service at best""",Positive,5.0
2017-08-03,United Kingdom,"""declined to level of a budget airline""",Neutral,2.5
2017-08-03,United Kingdom,"""next time we'll just fly another airline""",Neutral,2.5
2017-08-02,United Kingdom,"""become a low cost airline""",Negative,1.0
2017-08-01,United Kingdom,"""need to improve their standards""",Positive,5.0
2017-08-01,United States,"""bad experience with BA""",Negative,1.0
2017-07-31,United Kingdom,"""catch up with the others BA""",Neutral,2.5
2017-07-31,United Kingdom,"""I will not be using BA again""",Neutral,2.5
2017-07-31,United Kingdom,"""The worst business class""",Negative,1.0
2017-07-28,United Kingdom,"""cabin crew were efficient and friendly enough""",Positive,5.0
2017-07-28,United Kingdom,"""have never been treated as badly""",Neutral,2.5
2017-07-28,United Kingdom,"""I had to pay a £140 excess""",Negative,1.0
2017-07-27,Singapore,"""they have become so budget""",Neutral,2.5
2017-07-27,Germany,"""BA have lost another client""",Negative,1.0
2017-07-27,United Kingdom,"""happily fly with them again""",Positive,5.0
2017-07-26,United Kingdom,"""they are truly awful now""",Negative,1.0
2017-07-26,United Kingdom,"""slips further and further""",Neutral,2.5
2017-07-25,United Kingdom,"""can't really complain about the overall experience""",Negative,1.0
2017-07-24,United Kingdom,"""We won't be flying with BA again""",Neutral,2.5
2017-07-24,United Kingdom,"""such appalling customer service""",Neutral,2.5
2017-07-24,United States,"""BA cut us no slack for the injury""",Negative,1.0
2017-07-23,United Kingdom,"""no different to EasyJet""",Neutral,2.5
2017-07-22,United Kingdom,"""endured rather than enjoyed""",Positive,5.0
2017-07-21,United Kingdom,"""very poor quality seats""",Negative,1.0
2017-07-21,United Kingdom,"""service has gone downhill""",Neutral,2.5
2017-07-19,United Kingdom,"""good on this occasion""",Positive,5.0
2017-07-17,United States,"""lacking the passion to serve""",Neutral,2.5
2017-07-16,United Kingdom,"""BA is just a budget airline""",Neutral,2.5
2017-07-16,United Kingdom,"""Food selection mediocre""",Neutral,2.5
2017-07-16,United Kingdom,"""other carriers must be laughing""",Positive,5.0
2017-07-16,United States,"""on time and safely at that""",Positive,5.0
2017-07-14,United Kingdom,"""never going to choose BA again""",Neutral,2.5
2017-07-12,United Kingdom,"""won't be flying BA again""",Neutral,2.5
2017-07-12,United States,"""crew are still doing a great job""",Positive,5.0
2017-07-10,United Kingdom,"""am soon likely to hate it""",Negative,1.0
2017-07-10,United Kingdom,"""angry and dissatisfied customer""",Negative,1.0
2017-07-10,United Kingdom,"""on a par with Ryanair""",Neutral,2.5
2017-07-10,United Kingdom,"""crew doing an excellent job""",Positive,5.0
2017-07-09,Iceland,"""experience has certainly changed""",Neutral,2.5
2017-07-09,United Kingdom,"""really pleasant experience""",Positive,5.0
2017-07-08,United Kingdom,"""see the decline in quality from BA""",Neutral,2.5
2017-07-07,Spain,"""declined due to cost cutting""",Negative,1.0
2017-07-06,United Kingdom,"""pre-selected seats retained""",Neutral,2.5
2017-07-06,United Kingdom,"""turn it into a budget airline""",Neutral,2.5
2017-07-05,United Kingdom,"""recommend to avoid flying with BA""",Neutral,2.5
2017-07-05,United Kingdom,"""serious need of a makeover""",Negative,1.0
2017-07-05,United Kingdom,"""using a Qatar Airways plane""",Neutral,2.5
2017-07-05,Spain,"""living in the past century""",Neutral,2.5
2017-07-04,United Kingdom,"""a most unpleasant flight""",Negative,1.0
2017-07-04,United Kingdom,"""on par with EasyJet""",Neutral,2.5
2017-07-04,United Kingdom,"""recommend taking own food""",Neutral,2.5
2017-07-04,United Kingdom,"""Nothing special or memorable""",Negative,1.0
2017-07-03,United Kingdom,"""akin to a low cost carrier""",Negative,1.0
2017-07-03,United Kingdom,"""BA need to do better""",Positive,5.0
2017-07-01,Australia,"""Absolutely disgraceful""",Neutral,2.5
2017-07-01,United Kingdom,"""They are truly incompetent""",Negative,1.0
2017-06-30,United Kingdom,"""attentive and good natured""",Positive,5.0
2017-06-30,United Kingdom,"""Baggage had not been loaded""",Neutral,2.5
2017-06-30,Ghana,"""Club World is now very tired and worn""",Negative,1.0
2017-06-29,United Kingdom,"""airline is a national disgrace""",Negative,1.0
2017-06-29,United Kingdom,"""they are failing dismally""",Negative,1.0
2017-06-29,United Kingdom,"""I will no longer pick BA""",Neutral,2.5
2017-06-28,United Kingdom,"""BA has lost the plot""",Negative,1.0
2017-06-27,United Kingdom,"""BA are going backwards""",Neutral,2.5
2017-06-27,Australia,"""Leg room was atrocious"" ",Neutral,2.5
2017-06-27,Ghana,"""now providing a very inferior product""",Negative,1.0
2017-06-26,United Kingdom,"""BA please admit your mistake""",Neutral,2.5
2017-06-25,United Kingdom,"""such bad customer service""",Negative,1.0
2017-06-24,South Africa,"""has been hit by cost savings""",Neutral,2.5
2017-06-23,United Kingdom,"""such a miserly product""",Negative,1.0
2017-06-23,Laos,"""time to pull up its socks""",Neutral,2.5
2017-06-23,United States,"""lack of honesty and transparency""",Neutral,2.5
2017-06-22,United States,"""inadequate for the money paid""",Negative,1.0
2017-06-21,United Kingdom,"""They should be ashamed of themselves""",Negative,1.0
2017-06-20,United Kingdom,"""I cannot recommend this cabin""",Neutral,2.5
2017-06-20,United Kingdom,"""I am very disappointed""",Negative,1.0
2017-06-19,Canada,"""whether I continue my loyalty""",Positive,5.0
2017-06-18,France,"""stupidity, bad management and poor service""",Negative,1.0
2017-06-17,South Africa,"""crews very young, unprofessional""",Negative,1.0
2017-06-16,United Kingdom,"""Boarding was a disaster""",Negative,1.0
2017-06-16,United Kingdom,"""possibly my last BA flights""",Neutral,2.5
2017-06-16,United Kingdom,"""Meal service surprisingly good""",Positive,5.0
2017-06-15,Italy,"""service by a low-cost airline""",Negative,1.0
2017-06-15,United Kingdom,"""cost cutting beyond belief""",Negative,1.0
2017-06-13,United Kingdom,"""third world experience""",Neutral,2.5
2017-06-13,United Kingdom,"""the same price as normal""",Neutral,2.5
2017-06-13,United Kingdom,"""decline across all classes""",Neutral,2.5
2017-06-13,United Kingdom,"""a bare-bones airline""",Neutral,2.5
2017-06-13,Switzerland,"""very little care of customers""",Positive,5.0
2017-06-12,United Kingdom,"""BA has gone downhill""",Neutral,2.5
2017-06-12,United Kingdom,"""a low cost experience""",Negative,1.0
2017-06-12,Turkey,"""like a low cost carrier""",Neutral,2.5
2017-06-12,United Kingdom,"""Terrible customer service""",Negative,1.0
2017-06-11,United Kingdom,"""BA is going in the wrong direction""",Negative,1.0
2017-06-10,Australia,"""a much lower standard than other airlines""",Negative,1.0
2017-06-10,United Kingdom,"""it's not really premium economy""",Neutral,2.5
2017-06-09,United Kingdom,"""BA now gone to the dogs""",Neutral,2.5
2017-06-08,Canada,"""one of the worst airlines""",Negative,1.0
2017-06-08,United Kingdom,"""Overall not recommended""",Neutral,2.5
2017-06-08,United Kingdom,"""have become a long haul Ryanair""",Neutral,2.5
2017-06-08,United Kingdom,"""crew on both flights friendly and efficient""",Positive,5.0
2017-06-07,United Kingdom,"""from bad to worse""",Negative,1.0
2017-06-07,United Kingdom,"""BA is going to the dogs""",Neutral,2.5
2017-06-07,United Kingdom,"""service on BA really is terrible""",Negative,1.0
2017-06-07,United States,"""I'm sticking with them""",Neutral,2.5
2017-06-06,United Kingdom,"""are not a 4 star airline""",Neutral,2.5
2017-06-06,United Kingdom,"""deteriorating service recently""",Neutral,2.5
2017-06-05,United States,"""a total disappointment""",Negative,1.0
2017-06-05,United Kingdom,"""this service is a joke""",Neutral,2.5
2017-06-04,United Kingdom,"""won the race to the bottom""",Neutral,2.5
2017-06-02,United Kingdom,"""very evident cost cutting""",Negative,1.0
2017-06-01,United Kingdom,"""Absolute Cheapskates""",Neutral,2.5
2017-06-01,United Kingdom,"""BA insisted I only had one bag allowance """,Neutral,2.5
2017-05-30,United Kingdom,"""magic of our national carrier has gone""",Neutral,2.5
2017-05-30,United Kingdom,"""wasn't worth the hassle for me""",Neutral,2.5
2017-05-30,United States,"""worst customer service""",Negative,1.0
2017-05-30,United Kingdom,"""Cheapskate airline now""",Neutral,2.5
2017-05-29,United Kingdom,"""business class is very cramped""",Neutral,2.5
2017-05-29,United Kingdom,"""no more than a budget carrier""",Neutral,2.5
2017-05-29,United Kingdom,"""cost cutting may back fire""",Negative,1.0
2017-05-29,United Kingdom,"""very disappointing experience """,Negative,1.0
2017-05-28,Indonesia,"""felt like budget airline""",Neutral,2.5
2017-05-27,United States,"""abandoned us at Rome airport""",Negative,1.0
2017-05-24,Ireland,"""little to no service""",Neutral,2.5
2017-05-24,Ireland,"""The crew were amazing""",Positive,5.0
2017-05-23,United Kingdom,"""overall truly awful experience""",Negative,1.0
2017-05-22,Russian Federation,"""attendents cordial and professional""",Neutral,2.5
2017-05-22,United Kingdom,"""BA have hit rock bottom""",Neutral,2.5
2017-05-20,United Kingdom,"""it's basically a con""",Neutral,2.5
2017-05-19,United Kingdom,"""a positive experience""",Positive,5.0
2017-05-17,United Kingdom,"""total lack of customer service""",Negative,1.0
2017-05-17,Netherlands,"""expected service onboard""",Neutral,2.5
2017-05-16,United Kingdom,"""Overall very disappointing""",Negative,1.0
2017-05-15,United Kingdom,"""could not be less interested""",Neutral,2.5
2017-05-15,United Kingdom,"""the crew were fantastic""",Positive,5.0
2017-05-14,United Kingdom,"""this relic of an airline""",Neutral,2.5
2017-05-14,United Kingdom,"""Overall a good experience""",Positive,5.0
2017-05-13,Mexico,"""I have given up on avios""",Neutral,2.5
