Date,Country,Customer Review,Analysis,Rating
2018-08-16,Germany,"""Goodbye Emirates""",Neutral,2.5
2018-08-15,Australia,"""the staff were first rate""",Neutral,2.5
2018-08-12,United States,"""never fly Emirates again""",Neutral,2.5
2018-08-12,United Arab Emirates,"""service goes downhill""",Neutral,2.5
2018-08-11,Netherlands,"""only allowed 7kgs in cabin""",Neutral,2.5
2018-08-11,United Kingdom,"""disappointed with Emirates""",Negative,1.0
2018-08-10,United States,"""Really bad experience""",Negative,1.0
2018-08-10,United Kingdom,"""horrendous after-flight customer care""",Negative,1.0
2018-08-09,India,"""not choose Emirates again""",Neutral,2.5
2018-08-09,United Kingdom,"""airline has deteriorated""",Neutral,2.5
2018-08-08,United Kingdom,"""definitely not recommend""",Positive,5.0
2018-08-06,South Africa,"""standards have dropped""",Negative,1.0
2018-08-04,Australia,"""Private window seat""",Neutral,2.5
2018-08-03,China,"""would recommend Emirates""",Neutral,2.5
2018-08-03,United States,"""resembles a budget airline""",Neutral,2.5
2018-08-01,France,"""been pretty disappointed""",Neutral,2.5
2018-07-30,Australia,"""never fly Emirates again""",Neutral,2.5
2018-07-29,Hong Kong,"""Non-returning customer""",Neutral,2.5
2018-07-26,United Arab Emirates,"""service has gone down""",Neutral,2.5
2018-07-25,United States,"""highly disappointed""",Negative,1.0
2018-07-24,South Africa,"""service has been improving""",Positive,5.0
2018-07-21,New Zealand,"""separated from my children""",Neutral,2.5
2018-07-20,United Arab Emirates,"""My baggage was missing""",Negative,1.0
2018-07-19,Saudi Arabia,"""bad experience with Emirates""",Negative,1.0
2018-07-16,United Kingdom,"""lousy food, lousy service""",Negative,1.0
2018-07-15,Australia,"""Emirates is losing the plot""",Negative,1.0
2018-07-13,United States,"""work on customer service""",Neutral,2.5
2018-07-12,Italy,"""I will fly with them again""",Neutral,2.5
2018-07-12,Vietnam,"""don’t care about their customers""",Positive,5.0
2018-07-12,New Zealand,"""I was so disappointed""",Negative,1.0
2018-07-10,United States,"""I feel slightly cheated""",Negative,1.0
2018-07-10,United States,"""this was the worst decision""",Negative,1.0
2018-07-08,United Kingdom,"""This seems a bit dishonest?""",Negative,1.0
2018-07-07,Australia,"""amazing service from start to finish""",Positive,5.0
2018-07-07,United States,"""not even apologizing""",Neutral,2.5
2018-07-05,South Africa,"""no fast track personnel available""",Neutral,2.5
2018-07-05,Vietnam,"""not a great experience""",Positive,5.0
2018-07-03,United Arab Emirates,"""another excellent flight""",Positive,5.0
2018-07-03,Hong Kong,"""I am quite disappointed""",Negative,1.0
2018-07-02,United Kingdom,"""never fly with them again""",Neutral,2.5
2018-06-29,United Kingdom,"""over priced and over rated""",Neutral,2.5
2018-06-28,United Arab Emirates,"""Was really impressed""",Positive,5.0
2018-06-27,United Kingdom,"""Had an excellent flight""",Positive,5.0
2018-06-25,Bahrain,"""perfect service, great planes""",Positive,5.0
2018-06-24,Germany,"""so much options for movies""",Neutral,2.5
2018-06-22,Singapore,"""Any other airline is much better""",Positive,5.0
2018-06-21,United Arab Emirates,"""seats were comfortable""",Positive,5.0
2018-06-18,Kuwait,"""bad customer representative""",Negative,1.0
2018-06-16,United States,"""very disappointed""",Negative,1.0
2018-06-15,Australia,"""angry and disappointed""",Negative,1.0
2018-06-15,Australia,"""gone so downhill lately""",Neutral,2.5
2018-06-15,Australia,"""friendly cabin crew""",Positive,5.0
2018-06-14,Belgium,"""upgrade me from Business""
",Neutral,2.5
2018-06-14,India,"""Emirates has gone down""",Neutral,2.5
2018-06-10,United States,"""bag is heavier than allowed""",Neutral,2.5
2018-06-07,Russian Federation,"""really awful experience""",Negative,1.0
2018-06-01,India,"""high-handed Emirates has become""",Positive,5.0
2018-05-31,Australia,"""seats were in very bad shape""",Negative,1.0
2018-05-31,United Kingdom,"""I upgraded with miles""",Neutral,2.5
2018-05-26,Australia,"""how overrated Emirates is""",Neutral,2.5
2018-05-24,Italy,"""surprised how average it was""",Neutral,2.5
2018-05-23,United States,"""truly a flight to remember""",Positive,5.0
2018-05-21,United Kingdom,"""everything worked well""",Neutral,2.5
2018-05-19,United States,"""Nightmare in the Sky""",Neutral,2.5
2018-05-18,Thailand,"""impossible to relax""",Positive,5.0
2018-05-16,Indonesia,"""service has gone downhill""",Neutral,2.5
2018-05-13,United Kingdom,"""horrible experience from start to finish""",Negative,1.0
2018-05-13,United Kingdom,"""crew were excellent""",Positive,5.0
2018-05-10,Singapore,"""I'd paid for extra legroom""",Negative,1.0
2018-05-08,United Kingdom,"""I was disappointed""",Negative,1.0
2018-05-07,United Kingdom,"""happy with my experience""",Positive,5.0
2018-05-05,Netherlands,"""very user-friendly""",Positive,5.0
2018-05-03,South Africa,"""The bathroom was dirty""",Negative,1.0
2018-05-01,Singapore,"""seats changed without notice""",Neutral,2.5
2018-04-30,United States,"""condition of toilets very poor""",Negative,1.0
2018-04-29,Turkey,"""budget airline category""",Neutral,2.5
2018-04-29,United Kingdom,"""two broken seats in two flights""",Negative,1.0
2018-04-24,United Kingdom,"""asked for birth certificate""",Neutral,2.5
2018-04-23,United Arab Emirates,"""upper cabin is spacious""",Neutral,2.5
2018-04-23,India,"""standards have really dropped!",Negative,1.0
2018-04-16,Switzerland,"""love their excellent service""",Positive,5.0
2018-04-16,Switzerland,"""Wonderful cabin crew""",Positive,5.0
2018-04-16,Singapore,"""Incompetence of check-in personnel """,Negative,1.0
2018-04-15,Australia,"""It was horrible""",Negative,1.0
2018-04-10,United States,"""terrible and not acceptable""",Negative,1.0
2018-04-09,United Kingdom,"""plenty of latest movies to watch""",Neutral,2.5
2018-04-09,United Kingdom,"""Emirates wins by a mile""",Positive,5.0
2018-04-09,Hong Kong,"""no desire to help and no smile""",Positive,5.0
2018-04-09,Thailand,"""staff were pleasant and friendly""",Positive,5.0
2018-04-09,United Kingdom,"""resting on its historic reputation""",Neutral,2.5
2018-04-09,United Kingdom,"""staff welcoming and friendly""",Positive,5.0
2018-04-06,Hong Kong,"""Terrible service""",Negative,1.0
2018-04-06,Australia,"""Staff were rude and unfriendly""",Negative,1.0
2018-04-04,United States,"""appreciate the ground staff effort""",Positive,5.0
2018-04-04,United States,"""the worst airline""",Negative,1.0
2018-04-02,Australia,"""experience was very average""",Neutral,2.5
2018-03-31,United Kingdom,"""excellent value for money""",Positive,5.0
2018-03-30,Netherlands,"""have become a very ordinary airline """,Neutral,2.5
2018-03-29,South Africa,"""Very disappointing""",Negative,1.0
2018-03-26,Myanmar,"""Excellent in all respects""",Positive,5.0
2018-03-25,Greece,"""nothing really special""",Negative,1.0
2018-03-23,United States,"""40 minutes standing""",Neutral,2.5
2018-03-21,United Arab Emirates,"""have seen a constant decline""",Neutral,2.5
2018-03-16,United States,"""Emirates  applying this to Indians""",Neutral,2.5
2018-03-16,United States,"""the same lack of service""",Negative,1.0
2018-03-16,South Africa,"""Very robotic service""",Neutral,2.5
2018-03-15,United States,"""the service is appalling""",Neutral,2.5
2018-03-13,Nigeria,"""never flying Emirates again""",Neutral,2.5
2018-03-11,United Kingdom,"""A380 there were only 46 passengers""",Neutral,2.5
2018-03-10,United States,"""no customer service skills""",Neutral,2.5
2018-03-10,United States,"""reluctant to fly Emirates again""",Negative,1.0
2018-03-06,Switzerland,"""What a horrible experience""",Negative,1.0
2018-03-05,Cambodia,"""very impressed with Emirates""",Positive,5.0
2018-03-04,United Arab Emirates,"""flight very pleasant""",Positive,5.0
2018-03-04,United Kingdom,"""there is no coach, no hotel""",Neutral,2.5
2018-03-03,Hong Kong,"""entertainment is really good""",Positive,5.0
2018-03-02,United Kingdom,""" I love their service""",Positive,5.0
2018-03-01,United Kingdom,"""Qatar business class  better""",Positive,5.0
2018-02-26,Germany,"""cabin crew were friendly and helpful""",Positive,5.0
2018-02-25,United Kingdom,"""Other problem was the food""",Negative,1.0
2018-02-19,Norway,"""stand in a queue for 1.5 hours""",Neutral,2.5
2018-02-19,Switzerland,"""Very friendly staff""",Positive,5.0
2018-02-18,United Kingdom,"""plenty of legroom""",Neutral,2.5
2018-02-15,United Kingdom,"""Shame on Emirates""",Negative,1.0
2018-02-15,Netherlands,"""never travel with Emirates again""",Neutral,2.5
2018-02-11,United States,"""challenged in sophistication, style and leg room""",Neutral,2.5
2018-02-10,Egypt,"""Don't get fooled""",Negative,1.0
2018-02-10,United Kingdom,"""worst airline I’ve flown with""",Negative,1.0
2018-02-09,United Arab Emirates,"""Service is good with the Cabin Crew""",Positive,5.0
2018-02-08,India,"""I was left in the lurch""
",Negative,1.0
2018-02-06,United Arab Emirates,"""IFE was not good""",Positive,5.0
2018-02-05,United Kingdom,"""were left very disappointed""",Negative,1.0
2018-02-05,Switzerland,"""service has really gone down""",Neutral,2.5
2018-02-04,Australia,"""the worst case of passenger handling""",Negative,1.0
2018-02-02,United States,"""service level is on the decline""",Neutral,2.5
2018-02-02,India,"""things have gone down the drain""",Neutral,2.5
2018-02-02,United Kingdom,"""service once again has fallen well short""",Neutral,2.5
2018-02-01,Netherlands,"""has been degrading for years""",Negative,1.0
2018-02-01,United States,"""bad customer service""",Negative,1.0
2018-01-31,United Kingdom,"""is this down to cost cutting?""",Negative,1.0
2018-01-31,Germany,"""really enjoyed the flight""",Positive,5.0
2018-01-29,Switzerland,"""overall plainly disappointing""",Negative,1.0
2018-01-29,Saudi Arabia,"""Had a really good experience""",Positive,5.0
2018-01-28,United Kingdom,"""I love their service""",Positive,5.0
2018-01-27,Germany,"""putting Emirates on my black list""",Neutral,2.5
2018-01-25,Thailand,"""excellent choice on this route""",Positive,5.0
2018-01-23,Belgium,"""Emirates consistently top-notch""
",Neutral,2.5
2018-01-21,United States,"""this trip was very disappointing.""",Negative,1.0
2018-01-21,New Zealand,"""A disappointing experience""",Negative,1.0
2018-01-18,United States,"""this is completely unacceptable""",Negative,1.0
2018-01-17,United States,"""never fly Emirates again""",Neutral,2.5
2018-01-16,United Kingdom,"""I won't fly Emirates again""",Neutral,2.5
2018-01-15,United Kingdom,"""we had no apologies""",Neutral,2.5
2018-01-15,United States,"extremely poor and chaotic""",Negative,1.0
2018-01-12,Malaysia,"""standard has declined drastically""",Neutral,2.5
2018-01-11,United Arab Emirates,"""service was excellent""",Positive,5.0
2018-01-11,Egypt,"""poor attitude was astonishing""",Negative,1.0
2018-01-11,United States,"""not even provided a cup of water""",Neutral,2.5
2018-01-10,India,"""cattle transportation""",Neutral,2.5
2018-01-08,United Arab Emirates,"""slowly lowering the standard""",Negative,1.0
2018-01-06,Australia,"""Don’t fly Emirates economy""",Neutral,2.5
2018-01-05,United Kingdom,"""will avoid in the future""",Negative,1.0
2018-01-05,Hungary,"""most child hating airline""",Neutral,2.5
2018-01-04,Kuwait,"""Wifi was free for one hour""",Positive,5.0
2018-01-03,Singapore,"""did not provide us with the menu""",Neutral,2.5
2018-01-03,Australia,"""only 2 toilets functioning""",Neutral,2.5
2018-01-03,Germany,"""A perfect flight experience""",Positive,5.0
2018-01-01,Italy,"""it was a bad experience""",Negative,1.0
2017-12-31,Netherlands,"""one of the worst airlines""",Negative,1.0
2017-12-31,United Kingdom,"""be flying BA in the future""",Neutral,2.5
2017-12-31,Singapore,"""do not expect good service""",Positive,5.0
2017-12-30,Hong Kong,"""not what it used to be""",Neutral,2.5
2017-12-30,Malaysia,"""generally good to excellent""",Positive,5.0
2017-12-30,Hong Kong,"""Disgusting customer service""",Negative,1.0
2017-12-30,United States,"""my last time to choose Emirates""",Neutral,2.5
2017-12-28,United Kingdom,"""IFE system is top""",Neutral,2.5
2017-12-28,United Arab Emirates,"""going worse and worse""",Negative,1.0
2017-12-27,United States,"""I am so disappointed""",Negative,1.0
2017-12-26,United States,"""baggage and laptop bag to 7kg""",Neutral,2.5
2017-12-25,Russian Federation,"""attentive and courteous service""",Positive,5.0
2017-12-24,United Kingdom,"""now not giving out upgrades""",Neutral,2.5
2017-12-23,France,"""Emirates, never again""",Neutral,2.5
2017-12-21,Japan,"""huge amounts of storage space""",Neutral,2.5
2017-12-21,Greece,"""Unpleasant experience""",Negative,1.0
2017-12-21,Thailand,"""upgrade did not work""",Neutral,2.5
2017-12-20,United Kingdom,"""over my allowed  luggage allowance""",Neutral,2.5
2017-12-19,Australia,"""Not unless they improve service""",Positive,5.0
2017-12-14,Germany,"""I can't understand why they acted like this""",Neutral,2.5
2017-12-13,Hong Kong,"""crew were lovely, smiling and efficient""",Positive,5.0
2017-12-10,United Kingdom,"""Really disappointed with my trip""",Negative,1.0
2017-12-10,Australia,"""look forward to my next flight with them""",Neutral,2.5
2017-12-10,United Kingdom,"""This was not a good trip""",Positive,5.0
2017-12-10,United States,""" my Tier and miles cutting to half""",Negative,1.0
2017-12-10,United Kingdom,"""went above and beyond with care""",Positive,5.0
2017-12-05,United Kingdom,"""wouldn’t rush back or recommend""",Neutral,2.5
2017-12-05,United Kingdom,"""Very abrupt customer service""",Neutral,2.5
2017-12-04,United Kingdom,"""seats that were tight""",Neutral,2.5
2017-12-03,United Kingdom,"""Terrible customer service""",Negative,1.0
2017-12-02,United Arab Emirates,"""really disappointed""",Negative,1.0
2017-12-02,United States,"""customer care is poor""",Neutral,2.5
2017-12-01,India,"""IFE continues to be outstanding""",Positive,5.0
2017-11-29,Pakistan,"""crew were also very friendly""",Positive,5.0
2017-11-28,United Kingdom,"""charge for exit row seats""",Neutral,2.5
2017-11-28,Spain,"""extremely unfair on people like myself""
",Negative,1.0
2017-11-28,Switzerland,"""an exceptional good service""",Positive,5.0
2017-11-27,Switzerland,"""ground staff kept us well informed""",Neutral,2.5
2017-11-27,Switzerland,"""Overall, I had a great flight""",Positive,5.0
2017-11-27,Germany,"""Not close to what we expected""",Neutral,2.5
2017-11-27,France,"""expensive for a shabby delivery""",Neutral,2.5
2017-11-25,Germany,"""unfair for passengers who paid business class""",Negative,1.0
2017-11-24,Switzerland,"""unfriendly, arrogant cabin crew""",Negative,1.0
2017-11-23,United States,"""Emirates has a lot of work to do""",Neutral,2.5
2017-11-22,United Kingdom,"""very polite staff""",Neutral,2.5
2017-11-22,United Kingdom,"""seat pitch and width is ridiculous""",Negative,1.0
2017-11-22,United Kingdom,"""quietest cabin I have experienced""",Neutral,2.5
2017-11-22,United Kingdom,"""Very disappointing for Emirates""",Negative,1.0
2017-11-21,Australia,"""if you need assistance, don't bother""",Negative,1.0
2017-11-21,United States,"""not be flying this airline in  future""",Neutral,2.5
2017-11-20,Singapore,"""Hello Tomorrow? More like Hello Never""",Neutral,2.5
2017-11-20,Singapore,"""More like Hello Never""",Neutral,2.5
2017-11-19,United Kingdom,"""they allocated us to different seats""",Neutral,2.5
2017-11-17,Australia,"""A380 which is great""",Positive,5.0
2017-11-16,Egypt,"""the worst flight experience""",Negative,1.0
2017-11-15,Australia,"""FA's were not as personal""",Neutral,2.5
2017-11-13,United Kingdom,"""attendants were sullen and rude""",Negative,1.0
2017-11-11,United Kingdom,"""assume they have financial problems""",Negative,1.0
2017-11-11,Egypt,"""not anymore a special airline""",Positive,5.0
2017-11-08,Australia,"""flight attendants were equally rude""",Negative,1.0
2017-11-08,United Kingdom,"""never fly with Emirates again""",Neutral,2.5
2017-11-07,Mauritius,"""Food served extremely late""",Neutral,2.5
2017-11-06,Switzerland,"""was an amazing experience""",Positive,5.0
2017-11-06,Australia,"""most miserable flight attendants""",Negative,1.0
2017-11-04,United States,"""exceeds the services provided by US carriers""",Neutral,2.5
2017-11-02,United Kingdom,"""staff very professional and pleasant""",Positive,5.0
2017-11-01,Cambodia,"""list of negatives is quite big""",Negative,1.0
2017-10-31,Egypt,"""meal should be served after 7 hours""",Neutral,2.5
2017-10-29,United Kingdom,"""meals frugal and poor quality""",Negative,1.0
2017-10-26,United States,"""fell short in its response""",Neutral,2.5
2017-10-23,Australia,"""this is totally unacceptable""",Negative,1.0
2017-10-21,New Zealand,"""I had a entire row to myself""",Neutral,2.5
2017-10-19,United States,"""JetBlue flight was missed""",Negative,1.0
2017-10-18,Poland,"""provides standard product""",Neutral,2.5
2017-10-17,Pakistan,"""very bad experience""",Negative,1.0
2017-10-17,United Kingdom,"""I like flying Emirates""",Neutral,2.5
2017-10-15,India,"""Inconsistent service is rampant""",Neutral,2.5
2017-10-14,United Arab Emirates,"""a very bitter experience""",Negative,1.0
2017-10-13,Canada,"""Staff very nice and accommodating""",Positive,5.0
2017-10-11,United Arab Emirates,"""service consistently disappoints""",Negative,1.0
2017-10-10,Australia,"""a shocking experience""",Negative,1.0
2017-10-09,Australia,"""so genuinely nice""",Positive,5.0
2017-10-08,United Kingdom,"""seat, food and service outstanding""",Positive,5.0
2017-10-07,United Kingdom,"""all flights were comfortable""",Positive,5.0
2017-10-06,United Kingdom,"""Easyjet and Ryanair offer better support""",Positive,5.0
2017-10-05,United Arab Emirates,"""great deal of new movies""",Positive,5.0
2017-10-03,United Arab Emirates,"""Excellent airport services""",Positive,5.0
2017-10-03,Indonesia,"""decent selection of entertainment""",Positive,5.0
2017-10-02,Australia,"""a sorry shambles""",Negative,1.0
2017-10-02,South Africa,"""complain about lack of courtesy""",Negative,1.0
2017-09-27,Australia,"""nothing to write home about""",Neutral,2.5
2017-09-27,United Arab Emirates,"""I’m really disappointed""",Negative,1.0
2017-09-25,United Kingdom,"""crew very friendly and efficient""",Positive,5.0
2017-09-25,United Kingdom,"""great choice of entertainment""",Positive,5.0
2017-09-25,Australia,"""crew were polite and friendly""",Positive,5.0
2017-09-18,Ireland,"""Emirates disappointed""",Negative,1.0
2017-09-18,United Kingdom,"""service was good""",Positive,5.0
2017-09-13,United Kingdom,"""surprised at seeing many cuts""",Neutral,2.5
2017-09-07,Australia,"""A380 has more leg room""",Neutral,2.5
2017-09-06,Australia,"""customer service has certainly dropped their game""",Neutral,2.5
2017-09-01,United States,"""a meal that I don't eat""",Neutral,2.5
2017-09-01,United Kingdom,"""look after regular fliers""",Neutral,2.5
2017-08-28,South Africa,"""helpful flight attendants""",Positive,5.0
2017-08-25,India,"""legroom was also good""",Positive,5.0
2017-08-19,United States,"""conflicting information on baggage""",Negative,1.0
2017-08-18,Thailand,"""there are many better options""",Positive,5.0
2017-08-17,Thailand,"""Service efficient and with a smile""",Positive,5.0
2017-08-15,South Africa,"""by far the best service""",Positive,5.0
2017-08-15,Australia,"""fabulous service beginning to end""",Positive,5.0
2017-08-14,Australia,"""I was expecting a lot better""",Neutral,2.5
2017-08-13,United Kingdom,"""would highly recommend them""",Positive,5.0
2017-08-12,United Arab Emirates,"""unprofessional, careless""",Negative,1.0
2017-08-11,Singapore,"""flight back was much better""",Positive,5.0
2017-08-07,Brazil,"""crews are always in my experience excellent""",Positive,5.0
2017-08-04,Netherlands,"""the basics are good""",Positive,5.0
2017-08-04,Sweden,"""Surprisingly good legroom and comfort""",Positive,5.0
2017-08-04,Morocco,"""appreciated my flight""",Positive,5.0
2017-08-02,Spain,"""charge you per extra piece of luggage""",Neutral,2.5
2017-08-02,Thailand,"""the service feels chaotic""",Negative,1.0
2017-08-02,Australia,"""crew went above and beyond""",Neutral,2.5
2017-07-29,Canada,"""forced to check laptop bag""",Neutral,2.5
2017-07-25,India,"""staff courteous and helpful""",Positive,5.0
2017-07-24,United Arab Emirates,"""Configuration is optimal""",Neutral,2.5
2017-07-23,United Arab Emirates,"""switch to other airlines""",Neutral,2.5
2017-07-21,Australia,"""crew were very friendly """,Positive,5.0
2017-07-19,United States,"""lost both of my bags""",Negative,1.0
2017-07-18,Romania,"""good service on board""",Positive,5.0
2017-07-17,Australia,"""crew showed great hospitality""",Positive,5.0
2017-07-17,United Arab Emirates,"""have to wait 8 hours transit""",Neutral,2.5
2017-07-17,India,"""name not on the vegetarian list""",Neutral,2.5
2017-07-16,Cyprus,"""worth the money and experience""",Neutral,2.5
2017-07-16,Australia,"""disappointed in Emirates""",Negative,1.0
2017-07-13,Thailand,"""we will avoid Emirates in future""",Negative,1.0
2017-07-10,Australia,"""very disappointing flight""",Negative,1.0
2017-07-06,United Kingdom,"""impossible to use miles to upgrade""",Neutral,2.5
2017-07-05,United Kingdom,"""couldn't have our paid-for seats """,Negative,1.0
2017-07-05,South Africa,"""the FAs worked flat out""",Neutral,2.5
2017-07-05,Australia,"""quality has been inconsistent""",Neutral,2.5
2017-07-04,Bahrain,"""weight scale at departure gate""",Neutral,2.5
2017-07-04,United Arab Emirates,"""seats are so uncomfortable""",Negative,1.0
2017-07-03,Australia,"""crew had a huge attitude""",Neutral,2.5
2017-06-29,United Kingdom,"""no complaints about Emirates""",Negative,1.0
2017-06-29,Australia,"""best airline I have flown""",Positive,5.0
2017-06-27,Australia,"""IFE was excellent""",Positive,5.0
2017-06-27,Australia,"""polite, friendly and efficient""",Positive,5.0
2017-06-27,Australia,"""service was very friendly""",Positive,5.0
2017-06-27,Australia,"""A very good experience""",Positive,5.0
2017-06-25,United States,"""seats extremely hard and uncomfortable""",Negative,1.0
2017-06-22,United Kingdom,"""meal service was high""",Neutral,2.5
2017-06-21,United Kingdom,"""Emirates forget they have passengers""",Negative,1.0
2017-06-21,Australia,"""First Class was on another level""",Neutral,2.5
2017-06-14,United Kingdom,"""we'll think twice about flying with Emirates""",Neutral,2.5
2017-06-09,Germany,"""very good cabin equipment""",Positive,5.0
2017-06-08,Canada,"""Emirates was disappointing""",Negative,1.0
2017-06-07,United Kingdom,"""both times denied lounge access""",Negative,1.0
2017-06-07,Belgium,"""very reliable way to travel""",Neutral,2.5
2017-06-02,Czech Republic,"""great way to fly""",Positive,5.0
2017-06-01,Australia,"""everything was very smooth""",Neutral,2.5
2017-05-29,United Kingdom,"""cabin staff nowhere to be seen""",Neutral,2.5
2017-05-27,Australia,"""need to get their heads together""",Neutral,2.5
2017-05-24,United States,"""love flying with Emirates""",Positive,5.0
2017-05-23,Belgium,"""consistent level of service""",Neutral,2.5
2017-05-21,Australia,"""an amazing experience""",Positive,5.0
2017-05-16,Malaysia,"""Overall it was a pleasant flight""",Positive,5.0
2017-05-15,Hungary,"""experienced excellent service""",Positive,5.0
2017-05-13,United Kingdom,"""pleased with the economy product""",Neutral,2.5
2017-05-12,Sudan,"""pleasant flying experience""",Positive,5.0
2017-05-11,Malaysia,"""Service was ad hoc""",Neutral,2.5
2017-05-10,Poland,"""Cabin temperature was very hot""",Neutral,2.5
2017-05-04,Australia,"""Emirates, don't over-promise""",Neutral,2.5
2017-05-01,Belgium,"""excellent seat and IFE""",Positive,5.0
2017-04-28,Brazil,"""feeling of travelling 2 different airlines""",Neutral,2.5
2017-04-27,Netherlands,"""do not know if I would recommend them""",Neutral,2.5
2017-04-26,Netherlands,"""made a typo in his first name""",Neutral,2.5
2017-04-24,Ukraine,"""Crew is very attentive""",Neutral,2.5
2017-04-24,Thailand,"""standards have deteriorated""",Neutral,2.5
2017-04-23,Germany,"""image is better than reality""",Positive,5.0
2017-04-23,Netherlands,"""these things should not happen""",Neutral,2.5
2017-04-22,Germany,"""all in all, a great experience""",Positive,5.0
2017-04-22,Thailand,"""horrified by the customer service""",Negative,1.0
2017-04-20,United Kingdom,"""flight crew were lovely""",Positive,5.0
2017-04-20,United Kingdom,"""disappointing service from Emirates""",Negative,1.0
2017-04-19,India,"""food and beverages were quite lovely""",Positive,5.0
2017-04-19,Portugal,"""they disappeared into the galley""",Negative,1.0
2017-04-19,Portugal,"""This flight was superb""",Positive,5.0
2017-04-16,India,"""food is always superior""",Positive,5.0
2017-04-15,Switzerland,"""they weighed my carry ons""",Neutral,2.5
2017-04-14,Hong Kong,"""the shower experience just incredible""",Neutral,2.5
2017-04-08,France,"""I was downgraded twice""",Neutral,2.5
2017-04-08,United Kingdom,"""pay a bit more and go Qatar""",Negative,1.0
2017-04-08,United States,"""pleased with our Emirates experience""",Neutral,2.5
2017-04-03,Hong Kong,"""plane incredibly clean""",Positive,5.0
2017-04-01,United Kingdom,"""how hard the cabin staff worked""",Negative,1.0
2017-03-30,Hong Kong,"""Nice economy class seats""",Positive,5.0
2017-03-27,United Kingdom,"""All in all couldn't fault them""",Negative,1.0
2017-03-26,Portugal,"""rules enforced are very inconsistent""",Neutral,2.5
2017-03-25,United Kingdom,"""I was expecting more""",Neutral,2.5
2017-03-20,Poland,"""Cabin crew was inattentive""",Neutral,2.5
2017-03-16,Brazil,"""nothing to complain about""",Neutral,2.5
2017-03-15,Pakistan,"""disappointed with Emirates""",Negative,1.0
2017-03-12,United States,""" exceed more than permitted 10 kgs""",Neutral,2.5
2017-03-10,United Kingdom,"""reduce the weight of my hand luggage""",Positive,5.0
2017-03-10,United Kingdom,"""very professional and attentive""",Neutral,2.5
2017-03-09,Netherlands,"""they fly the A380 on all legs""",Neutral,2.5
2017-03-07,United Kingdom,"""I love the onboard bar""",Positive,5.0
2017-03-04,United States,"""kind and friendly""",Positive,5.0
2017-03-03,Oman,"""never use this airline again""",Neutral,2.5
2017-03-02,United Kingdom,"""what let this airline down was the food""",Neutral,2.5
2017-03-01,United Kingdom,"""Appalling customer service""",Negative,1.0
2017-03-01,United Arab Emirates,"""flight was comfortable""",Positive,5.0
2017-03-01,United States,"""missed 4 days of our trip""",Negative,1.0
2017-02-28,Singapore,"""service not very professional""",Neutral,2.5
2017-02-26,Ireland,"""crew were professional""",Neutral,2.5
2017-02-26,Australia,"""positive feedback to the crew""",Positive,5.0
2017-02-24,United Kingdom,"""disappointed with the product""",Negative,1.0
2017-02-24,United Kingdom,"""not overly impressed with Emirates""",Positive,5.0
2017-02-24,United Kingdom,"""disappointed at level of service""",Negative,1.0
2017-02-23,Philippines,"""definitely fly with them again""",Positive,5.0
2017-02-22,Thailand,"""I have to bring up two issues""",Neutral,2.5
2017-02-21,Hong Kong,"""the worst experience ever""",Negative,1.0
2017-02-18,Germany,"""hasn't changed much since my last trip with them in 2013""",Neutral,2.5
2017-02-18,United States,"""would not pay for full Biz Class""",Negative,1.0
2017-02-17,United States,"""rude, frustrating, demeaning""",Negative,1.0
2017-02-17,Ireland,"""nothing extra special""",Negative,1.0
2017-02-17,United Kingdom,"""four hour delay before take-off""",Negative,1.0
2017-02-17,United Kingdom,"""what a great product you have in the A380""",Positive,5.0
2017-02-16,United Kingdom,"""becoming a budget hub operator""",Neutral,2.5
2017-02-15,Canada,"""delayed for over 9 hours""",Negative,1.0
2017-02-14,United Kingdom,"""service we received was appalling""",Neutral,2.5
2017-02-13,Switzerland,"""a highly enjoyable flight with Emirates""",Positive,5.0
2017-02-13,Switzerland,"""entertainment is really excellent""",Positive,5.0
2017-02-10,Pakistan,"""used Emirates online complaint system""",Negative,1.0
2017-02-09,United Kingdom,"""a much better trip back""",Positive,5.0
2017-02-08,Poland,"""Emirates is a bit of a mixed bag""",Neutral,2.5
2017-02-06,United Arab Emirates,"""flight attendants seemed tired""",Negative,1.0
2017-02-06,Italy,"""a fantastic experience""",Positive,5.0
2017-02-05,United Kingdom,"""entitled to expect certain standards""",Neutral,2.5
2017-02-05,United Kingdom,"""food seems to be improving""",Positive,5.0
2017-02-02,Australia,"""the pain and discomfort""",Negative,1.0
2017-02-01,South Africa,"""never again via Dubai with Emirates""",Neutral,2.5
2017-02-01,Switzerland,"""a fantastic experience""",Positive,5.0
2017-01-30,Australia,"""experience was 10 out of 10""",Neutral,2.5
2017-01-29,United Kingdom,"""cabin experience was excellent""",Positive,5.0
2017-01-28,United Kingdom,"""so big they really do not care""",Positive,5.0
2017-01-28,Indonesia,"""hospitality can be enhanced""",Neutral,2.5
2017-01-25,Sweden,"""they do not care about you""",Positive,5.0
2017-01-23,United Kingdom,"""cabin crew were very helpful""",Positive,5.0
2017-01-23,United Kingdom,"""all flights were perfect""",Positive,5.0
2017-01-20,Australia,"""seems to accept bad service and rude staff""",Negative,1.0
2017-01-16,United Kingdom,"""patchy on board service""",Neutral,2.5
2017-01-15,United States,"""staff rude and belittling""",Negative,1.0
2017-01-14,United Arab Emirates,"""the best inflight entertainment and good meals""",Positive,5.0
