Date,Country,Customer Review,Analysis,Rating
2017-12-01,France,"""A big choice of films""",Neutral,2.5
2017-11-22,Germany,"""disgraceful cost cutting""",Negative,1.0
2017-11-21,United Kingdom,"""overall great experience""",Positive,5.0
2017-11-19,India,Etihad Airways customer review,Neutral,2.5
2017-11-16,Australia,"""more like 3 stars?""",Neutral,2.5
2017-11-13,United States,"""needs to improve the cleanliness""",Positive,5.0
2017-11-12,Germany,"""very unhappy with this behavior""",Negative,1.0
2017-11-12,Slovenia,"""No responses yet after 3 weeks""",Neutral,2.5
2017-11-11,Singapore,"""will fly with Qatar Airways next time""",Neutral,2.5
2017-11-11,Australia,"""their suggestion was to take a train""",Neutral,2.5
2017-11-07,Australia,"""indifferent staff and dreadful food""",Negative,1.0
2017-11-04,United Kingdom,"""see how late plane will leave""",Negative,1.0
2017-10-28,Germany,"""choose a different airline next time""",Neutral,2.5
2017-10-27,United States,"""professional and kind""",Positive,5.0
2017-10-27,United States,"""Etihad has become so cost cutting""",Negative,1.0
2017-10-26,India,"""food not up to the mark""",Neutral,2.5
2017-10-26,India,"""I would recommend Etihad""",Neutral,2.5
2017-10-26,Bahrain,"""worst experience of my life""",Negative,1.0
2017-10-25,Netherlands,"""cabin crew were friendly""",Positive,5.0
2017-10-24,Canada,"""one of my bags was missing""",Negative,1.0
2017-10-21,Australia,"""inflight service was very poor,""",Negative,1.0
2017-10-19,Netherlands,"""Awful onboard service""",Negative,1.0
2017-10-19,Australia,"""they have gone downhill""",Neutral,2.5
2017-10-19,Netherlands,"""More cost cutting?""",Negative,1.0
2017-10-17,Australia,"""not considering Etihad for future travel""",Neutral,2.5
2017-10-17,Poland,"""incompetent boarding crew""",Negative,1.0
2017-10-16,Australia,"""Seat is quite comfortable""",Positive,5.0
2017-10-13,United Arab Emirates,"""problems seem to have hit very hard""",Negative,1.0
2017-10-10,Saudi Arabia,"""First class seat is such a big disappointment""",Negative,1.0
2017-10-08,Australia,"""Horrible economy class""",Negative,1.0
2017-10-05,United States,"""worst experience ever""",Negative,1.0
2017-10-03,Vietnam,"""you could feel the cost-cutting""",Negative,1.0
2017-10-02,United Kingdom,"""pathetic with callous staff""",Negative,1.0
2017-10-02,France,"""below normal business class""",Neutral,2.5
2017-09-30,Australia,"""disappointed with the cabin service""",Negative,1.0
2017-09-28,Vietnam,"""cost-cutting its No. 1 priority""",Negative,1.0
2017-09-27,United Kingdom,"""Cutting back things in premium cabin""",Negative,1.0
2017-09-27,Australia,"""cutbacks they have made""",Neutral,2.5
2017-09-26,Iran,"""will not recommend this airline""",Neutral,2.5
2017-09-19,Bangladesh,"""Ground Staff are terrible""",Negative,1.0
2017-09-19,United Kingdom,"""I would avoid it in future""",Negative,1.0
2017-09-18,Saudi Arabia,"""customer service is horrific""",Negative,1.0
2017-09-17,United Kingdom,"""cutting costs everywhere""",Negative,1.0
2017-09-16,United Kingdom,"""read that Etihad is in trouble""",Negative,1.0
2017-09-15,United States,"""Seats very uncomfortable""",Negative,1.0
2017-09-14,Oman,"""airline has been cutting corners""",Negative,1.0
2017-09-11,Tanzania,"""experience was impressive""",Positive,5.0
2017-09-10,Bahrain,"""cost cutting severely in place""",Negative,1.0
2017-09-09,United Kingdom,"""had a really poor experience""",Negative,1.0
2017-09-08,United Arab Emirates,"""Another bad experience""",Negative,1.0
2017-09-06,Saudi Arabia,"""Worst airline ever""",Negative,1.0
2017-09-01,United Kingdom,"""Totally disappointed""",Negative,1.0
2017-08-31,Australia,"""treat me as if I was flying free""",Positive,5.0
2017-08-28,United Arab Emirates,"""would definitely recommend""",Positive,5.0
2017-08-26,United States,"""the crew were indifferent""",Negative,1.0
2017-08-26,United Kingdom,"""disappointed with the service """,Negative,1.0
2017-08-25,United Kingdom,"""Service on a decline""",Neutral,2.5
2017-08-23,United Kingdom,"""I am disappointed and disgusted""",Negative,1.0
2017-08-22,Australia,"""A380 has plenty of room""",Neutral,2.5
2017-08-21,Germany,"""a carrier on the decline""",Neutral,2.5
2017-08-17,India,"""lack of customer centricity""",Negative,1.0
2017-08-13,United States,"""Very rude staff""",Negative,1.0
2017-08-11,Pakistan,"""experience has been just average""",Neutral,2.5
2017-08-07,Brazil,"""nothing dreamy about this Dreamliner""",Neutral,2.5
2017-08-07,United Arab Emirates,"""experience was a bit disappointing""",Negative,1.0
2017-08-04,Italy,"""no longer as it used to be""",Neutral,2.5
2017-07-30,United Kingdom,"""regard for passengers appalling""",Neutral,2.5
2017-07-29,Philippines,"""surprised in a positive manner""",Positive,5.0
2017-07-25,Kuwait,"""the service was impeccable""",Neutral,2.5
2017-07-24,United States,"""cancelled out of connecting flight""",Negative,1.0
2017-07-17,United States,"""rule is not stated anywhere""",Neutral,2.5
2017-07-16,Australia,"""only thing consistent is their inconsistency""",Neutral,2.5
2017-07-12,Finland,"""won't recommend it to anyone""",Neutral,2.5
2017-07-11,United Arab Emirates,"""poor service and treatment""",Negative,1.0
2017-07-11,India,"""discourteous, dispassionate""",Neutral,2.5
2017-07-05,Australia,"""stay away from Etihad""",Neutral,2.5
2017-07-04,United Kingdom,"""staff attentive and professional""",Neutral,2.5
2017-06-30,United States,"""they only had veggie meals""",Neutral,2.5
2017-06-25,Saudi Arabia,"""cramped uncomfortable seating""",Negative,1.0
2017-06-23,United Arab Emirates,"""cabin crew extremely attentive and helpful""",Positive,5.0
2017-06-22,Finland,"""it was difficult for staff""",Negative,1.0
2017-06-21,United Kingdom,"""appalling standard of the food""",Neutral,2.5
2017-06-18,United States,"""luggage stuck in Abu Dhabi""",Neutral,2.5
2017-06-11,United Arab Emirates,"""Crew attentive throughout""",Neutral,2.5
2017-06-09,Australia,"""was one of the best flights""",Positive,5.0
2017-06-07,New Zealand,"""I am extremely disappointed""",Negative,1.0
2017-06-06,New Zealand,"""belligerent staff at check in""",Neutral,2.5
2017-06-04,United States,"""very disappointed and upset""",Negative,1.0
2017-06-04,India,"""a wonderful flight""",Positive,5.0
2017-06-03,Indonesia,"""what a poor service""",Negative,1.0
2017-05-31,Italy,"""inadequate business class seats""",Negative,1.0
2017-05-28,Germany,"""dreading my flight back""",Negative,1.0
2017-05-28,Egypt,"""I'll find other options""",Neutral,2.5
2017-05-28,Egypt,"""screen low resolution and small""",Negative,1.0
2017-05-27,Qatar,"""are a very good airline""",Positive,5.0
2017-05-26,United States,"""Do not fly through Abu Dhabi""",Neutral,2.5
2017-05-26,United Arab Emirates,"""cost cutting initiatives""",Negative,1.0
2017-05-22,Germany,"""a lowest airfare strategy""",Negative,1.0
2017-05-20,Qatar,"""the food was great""",Positive,5.0
2017-05-17,Saudi Arabia,"""Easy connection in Abu Dhabi""",Positive,5.0
2017-05-17,United Kingdom,"""not be using Etihad in future""",Neutral,2.5
2017-05-16,India,"""food and service were mediocre""",Neutral,2.5
2017-05-16,Qatar,"""seem to be losing ground""",Negative,1.0
2017-05-13,Germany,"""was a pleasant night flight""",Positive,5.0
2017-05-12,Qatar,"""nothing fancy on this leg""",Neutral,2.5
2017-05-12,Qatar,"""crew were back on their game""",Neutral,2.5
2017-05-11,Philippines,"""experience unforgettably horrible""",Negative,1.0
2017-05-08,Australia,"""drink, food and comfort excellent""",Positive,5.0
2017-05-07,Philippines,"""plane clean but leg space small""",Positive,5.0
2017-05-06,Qatar,"""changed for the good"" ",Positive,5.0
2017-05-05,Hungary,"""my luggage was lost upon arrival""",Negative,1.0
2017-05-05,Switzerland,"""I sent the gift back to Etihad""",Positive,5.0
2017-05-04,Vietnam,"""lowering its standards in business-class""",Negative,1.0
2017-04-24,Germany,"""seats were incredibly uncomfortable""",Negative,1.0
2017-04-22,United States,"""seats are very uncomfortable""",Negative,1.0
2017-04-22,Qatar,"""cabin staff friendly and helpful""",Positive,5.0
2017-04-20,Finland,"""a pleasant trip""",Positive,5.0
2017-04-19,United Kingdom,"""So disappointed with service""",Negative,1.0
2017-04-17,Canada,"""service continued to go downhill""",Neutral,2.5
2017-04-14,Australia,"""worst aspect was the food""",Negative,1.0
2017-04-14,Australia,"""second flight was a let down""",Neutral,2.5
2017-04-11,Qatar,"""Etihad is feeling the economic pinch""",Neutral,2.5
2017-04-10,Qatar,"""No smile, no greeting""",Positive,5.0
2017-04-10,United Kingdom,"""irresponsible ground staff""",Negative,1.0
2017-04-08,Australia,"""worst post flight feedback experience""",Negative,1.0
2017-04-05,Germany,"""service provided is a new low""",Negative,1.0
2017-04-02,Australia,"""a wonderful and obliging crew""",Positive,5.0
2017-04-01,United Kingdom,"""service is absolutely alarming""",Negative,1.0
2017-03-31,United States,"""food quality has dropped big time""",Negative,1.0
2017-03-30,Australia,"""excellent food and service""",Positive,5.0
2017-03-29,United Kingdom,"""the worst service I have received""",Negative,1.0
2017-03-28,Saudi Arabia,"""ok for 1 hour 50 mins flight""",Neutral,2.5
2017-03-28,Saudi Arabia,"""Service from boarding was great""",Positive,5.0
2017-03-25,Ireland,"""it is no different at all""",Neutral,2.5
2017-03-25,United Kingdom,"""generally quite unhelpful""",Neutral,2.5
2017-03-22,Saudi Arabia,"""Food and drink was flawless""",Positive,5.0
2017-03-22,Saudi Arabia,"""average Business class experience""",Neutral,2.5
2017-03-21,United Kingdom,"""never experienced such uncomfortable seats""",Neutral,2.5
2017-03-17,United Kingdom,"""Abu Dhabi airport the only downside""",Negative,1.0
2017-03-15,United Kingdom,"""economy product is below par""",Neutral,2.5
2017-03-15,Qatar,"""service itself was great""",Positive,5.0
2017-03-13,Australia,"""incredibly small and tight""",Neutral,2.5
2017-03-11,United States,"""generally disinterested, no welcome""",Positive,5.0
2017-03-04,Australia,"""I will not fly them again""",Neutral,2.5
2017-03-03,Zambia,"""fare was very reasonable""",Neutral,2.5
2017-02-23,United Kingdom,"""no respect or helpful approach""",Positive,5.0
2017-02-19,Germany,"""avoid Etihad Airways""",Negative,1.0
2017-02-18,Iran,"""I don't recommend it""",Neutral,2.5
2017-02-17,United Arab Emirates,"""last time with Etihad Airways""",Neutral,2.5
2017-02-17,United States,"""crew cordial and professional""",Neutral,2.5
2017-02-15,Thailand,"""won't be flying with them again""",Neutral,2.5
2017-02-12,United Arab Emirates,"""same double standard is felt""",Neutral,2.5
2017-02-11,Australia,"""shame on you Etihad""",Negative,1.0
2017-02-08,Pakistan,"""nobody responded after many follow ups""",Neutral,2.5
2017-02-05,India,"""lacking a little care and warmth""",Positive,5.0
2017-01-31,Canada,"""not fly this horrible airline again""",Negative,1.0
2017-01-30,United Kingdom,"""not impressed overall""",Positive,5.0
2017-01-29,United States,"""be ready for a surprise""",Positive,5.0
2017-01-29,United Kingdom,"""avoid this airline""",Negative,1.0
2017-01-25,United Kingdom,"""service was First Class and the food delicious""",Positive,5.0
2017-01-22,United States,"""stay away from pre-clearance in Abu Dhabi""",Neutral,2.5
2017-01-20,Australia,"""complaints were brushed aside""",Negative,1.0
2017-01-19,United States,"""2.5 hours to serve food and water""",Neutral,2.5
2017-01-19,Australia,"""Excellent customer service """,Positive,5.0
2017-01-15,United Kingdom,"""the apartment is superb""",Positive,5.0
2017-01-14,United Kingdom,"""surly and annoyed looks from cabin crew""",Negative,1.0
2017-01-11,Australia,"""Food and beverage onboard is good""",Positive,5.0
2017-01-11,Australia,"""drop in quality of service""",Negative,1.0
2017-01-07,United States,"""found the food service poor""",Negative,1.0
2017-01-07,United States,"""barely average experience""",Neutral,2.5
2017-01-07,Qatar,"""wait an additional 6+ hours""",Neutral,2.5
2017-01-05,United States,"""not fly again with Etihad again""",Neutral,2.5
2017-01-04,Thailand,"""I am very disappointed""",Negative,1.0
2017-01-03,United States,"""seats were very uncomfortable""",Negative,1.0
2017-01-03,United Kingdom,"""not be using them again""",Neutral,2.5
2016-12-28,Australia,"""a truly awful experience""",Negative,1.0
2016-12-27,Sri Lanka,"""very disappointing experience""",Negative,1.0
2016-12-24,United Kingdom,"""cabin crew ignored it""",Negative,1.0
2016-12-22,United Arab Emirates,"""not helpful or friendly""",Positive,5.0
2016-12-21,United Kingdom,"""exceeded my expectations""",Neutral,2.5
2016-12-20,India,"""Highly disappointed""",Negative,1.0
2016-12-12,Qatar,"""IFE leaves a lot to be desired""",Neutral,2.5
2016-12-12,Qatar,"""superb onboard service""",Positive,5.0
2016-12-12,United Arab Emirates,"""far from a premium experience""",Neutral,2.5
2016-12-10,United Kingdom,"""nothing special but offered excellent value""",Negative,1.0
2016-12-09,United Kingdom,"""entertainment was disappointing""",Neutral,2.5
2016-12-01,Ireland,"""seat very comfortable"" ",Positive,5.0
2016-12-01,United Kingdom,"""definitely fly again with Etihad""",Positive,5.0
2016-11-30,Qatar,"""food wasn't bad""",Negative,1.0
2016-11-29,Australia,"""friendly, helpful and efficient""",Positive,5.0
2016-11-29,Germany,"""flight was only 40% full""",Neutral,2.5
2016-11-28,Qatar,"""economy better than business class""",Neutral,2.5
2016-11-28,Belgium,"""obvious lack of passion""",Neutral,2.5
2016-11-27,Australia,"""I was warmly greeted by an FA""",Positive,5.0
2016-11-27,Australia,"""did not appreciate the lacklustre service""",Positive,5.0
2016-11-25,Indonesia,"""it was a pleasant flight""",Positive,5.0
2016-11-23,Australia,"""service was also below average""",Neutral,2.5
2016-11-22,Brazil,"""disappointed with service""",Negative,1.0
2016-11-21,Germany,"""cabin crew seemed bored""",Negative,1.0
2016-11-21,United States,"""switch to Jet Airways aircraft""",Neutral,2.5
2016-11-21,United States,"""not worth paying for""",Neutral,2.5
2016-11-18,United Kingdom,"""aircraft was outdated""",Neutral,2.5
2016-11-12,Canada,"""airline is a nightmare""",Neutral,2.5
2016-11-08,Italy,"""TV did not work""",Neutral,2.5
2016-11-07,Australia,"""a real disappointment""",Negative,1.0
2016-11-05,United Arab Emirates,"""such a disappointment""",Negative,1.0
2016-11-04,Singapore,"""never flying with Etihad again""",Neutral,2.5
2016-11-02,India,"""no proper communication on flight delay""",Negative,1.0
2016-10-31,France,"""first journey was quite pleasant""",Positive,5.0
2016-10-31,United Kingdom,"""worst flight in my life """,Negative,1.0
2016-10-30,United Kingdom,"""reasonably comfortable seats""",Positive,5.0
2016-10-30,United Kingdom,"""disappointing and unprofessional""",Negative,1.0
2016-10-29,Australia,"""sub-standard vegetarian meal""",Neutral,2.5
2016-10-27,Australia,"""below my expectation""",Neutral,2.5
2016-10-22,United States,"""do not believe the hype""",Neutral,2.5
2016-10-22,Australia,"""been let down by Etihad""",Neutral,2.5
2016-10-20,Germany,"""not use this airline again""",Neutral,2.5
2016-10-20,United Arab Emirates,"""service was efficient""",Positive,5.0
2016-10-19,Vietnam,"""meal options were disgusting """,Negative,1.0
2016-10-18,United Arab Emirates,"""Very disappointed""",Negative,1.0
2016-10-14,Pakistan,"""quality of service got lower""",Negative,1.0
2016-10-06,Australia,"""so disappointed in Etihad's service""",Negative,1.0
2016-10-04,Hong Kong,"""they just don't smile""",Neutral,2.5
2016-09-29,Italy,"""seats were comfortable """,Positive,5.0
2016-09-28,United Arab Emirates,"""far too cold on the return flight""",Neutral,2.5
2016-09-24,India,"""overall quite a bad experience""",Negative,1.0
2016-09-24,South Africa,"""a very positive experience""",Positive,5.0
2016-09-23,Australia,"""surprised by such low standard""",Neutral,2.5
2016-09-23,Australia,"""one should look for upgrades""",Neutral,2.5
2016-09-21,Australia,"""Will continue flying Etihad""",Neutral,2.5
2016-09-20,United Kingdom,"""thanks Etihad - not impressed""",Positive,5.0
2016-09-15,Thailand,"""studio seating is fantastic""",Positive,5.0
2016-09-12,Australia,"""I enjoyed the flights""",Positive,5.0
2016-09-08,Taiwan,"""a joke of a business class""",Neutral,2.5
2016-09-03,United Kingdom,"""entertainment is brilliant""",Positive,5.0
2016-09-03,Qatar,"""happy to fly on Etihad again""",Positive,5.0
2016-09-02,Australia,"""food was outstanding""",Positive,5.0
2016-08-31,Vietnam,"""arrived SGN with near 24h delay""",Negative,1.0
2016-08-30,India,"""the trip was very comfortable""",Positive,5.0
2016-08-30,United Arab Emirates,"""disappointing A380 experience with Etihad""",Negative,1.0
2016-08-28,United States,"""cabin attendants were impolite""",Negative,1.0
2016-08-28,Hungary,"""food was superb""",Positive,5.0
2016-08-23,Canada,"""quality of service was poor""",Negative,1.0
2016-08-15,Qatar,"""bad experience with Etihad""",Negative,1.0
2016-08-10,Pakistan,"""seat is quite comfortable""",Positive,5.0
2016-08-09,United Arab Emirates,"""stewardess impolite acting and reply""",Negative,1.0
2016-08-08,Italy,""" a perfect business class""",Positive,5.0
2016-08-05,Australia,"""a great set of flights""",Positive,5.0
2016-08-05,Germany,"""service was impeccable and friendly""",Positive,5.0
2016-08-05,United Arab Emirates,"""service not what it used to be""",Neutral,2.5
2016-08-04,United Arab Emirates,"""their level has deteriorated""",Neutral,2.5
2016-08-03,United Arab Emirates,"""business class very disappointing""",Negative,1.0
2016-08-03,United Arab Emirates,"""poor quality business class""",Negative,1.0
2016-08-02,Thailand,"""the food in general was the worst""",Negative,1.0
2016-08-01,Singapore,"""my experience was good""",Positive,5.0
2016-08-01,United Kingdom,"""experience not one I wish to repeat""",Positive,5.0
2016-07-30,Australia,"""inflight customer service very poor""",Negative,1.0
2016-07-28,Qatar,"""cabin staff were very attentive""",Neutral,2.5
2016-07-27,India,"""customer service is so bad""",Negative,1.0
2016-07-26,Germany,"""appeared to differentiate customers""",Neutral,2.5
2016-07-25,Indonesia,"""not choose again for Business""",Neutral,2.5
2016-07-22,United States,"""like the short stop-over times""",Neutral,2.5
2016-07-21,Australia,"""think there should be wifi free""",Positive,5.0
2016-07-21,Australia,"""cabin crew were all but invisible""",Neutral,2.5
2016-07-21,Indonesia,"""quality of the screen is very poor""",Negative,1.0
2016-07-20,United States,"""dreadful first experience""",Negative,1.0
2016-07-19,Australia,"""would fly Etihad again""",Neutral,2.5
2016-07-19,United Arab Emirates,"""not a family friendly airline""",Positive,5.0
2016-07-18,Canada,"""probably the worst experience""",Negative,1.0
2016-07-17,United States,"""fly again if I have the chance""",Neutral,2.5
2016-07-16,Pakistan,"""arriving at Abu Dhabi was a nightmare""",Neutral,2.5
2016-07-13,Singapore,"""flight experience itself was good""",Positive,5.0
2016-07-01,Netherlands,"""I would not recommend Etihad""",Neutral,2.5
2016-06-30,Australia,"""you only get what you pay for""",Negative,1.0
2016-06-29,Nepal,"""do not be misguided""",Neutral,2.5
2016-06-29,India,"""you will get stranded like me""",Neutral,2.5
2016-06-28,Denmark,"""entertainment system broke down""",Positive,5.0
2016-06-19,India,"""not up to expectation""",Neutral,2.5
2016-06-18,South Africa,"""no complaints whatsoever""",Negative,1.0
2016-06-17,Oman,"""perfect from start to finish""",Positive,5.0
2016-06-12,Australia,"""onboard service is very basic""",Neutral,2.5
2016-06-11,Pakistan,"""learn some customer service""",Neutral,2.5
2016-06-09,Netherlands,"""standards have dropped""",Negative,1.0
2016-06-09,Germany,"""great choice in Business""",Positive,5.0
2016-06-07,Australia,"""very good and comfortable """,Positive,5.0
2016-06-05,Australia,"""very polite and courteous""",Positive,5.0
2016-06-04,United Kingdom,"""staff were very friendly""",Positive,5.0
2016-06-01,Australia,"""memorable from beginning to end""",Neutral,2.5
2016-05-31,Germany,"""flights operated by Air Berlin""",Neutral,2.5
2016-05-22,United Kingdom,"""seats are uncomfortably narrow""",Negative,1.0
2016-05-16,Australia,"""trip without doubt the worst""",Negative,1.0
2016-05-16,India,"""fly Qatar Airways or Emirates """,Neutral,2.5
2016-05-15,Australia,"""what a disappointment""",Negative,1.0
2016-05-10,Thailand,"""seat could not recline""",Neutral,2.5
2016-05-02,United Kingdom,"""very enjoyable experience""",Positive,5.0
2016-05-01,Germany,"""waiting for any reply""",Neutral,2.5
2016-04-29,United Kingdom,"""best travel experience """,Positive,5.0
2016-04-28,Australia,"""Boeing 777 uncomfortable""",Negative,1.0
2016-04-24,United Kingdom,"""no apology for lack of food""",Negative,1.0
2016-04-23,Germany,"""delay of more than 19 hours""",Negative,1.0
2016-04-15,United Kingdom,"""service very good and attentive""",Positive,5.0
2016-04-12,United Kingdom,"""friendly and attentive staff""",Positive,5.0
2016-04-11,Qatar,"""seat in A320 is spacious""",Neutral,2.5
2016-04-11,Qatar,"""crew courteous and friendly""",Positive,5.0
2016-04-11,United Kingdom,"""pretty good cabin crew""",Positive,5.0
2016-04-10,Philippines,"""seat was totally worn out""",Neutral,2.5
2016-04-09,United Kingdom,"""pleasant cabin crew""",Positive,5.0
2016-04-04,United States,"""doubt I will fly Etihad again""",Negative,1.0
2016-03-30,United States,"""had a great FA from Thailand""",Positive,5.0
2016-03-28,United Kingdom,"""lack of empathy and care""",Neutral,2.5
2016-03-26,United Kingdom,"""A380 seats were so narrow""",Neutral,2.5
2016-03-26,Australia,"""seats very hard and narrow""",Negative,1.0
2016-03-22,United Kingdom,"""does not show customers interest""",Positive,5.0
2016-03-22,Serbia,"""Etihad Airways staff were worse""",Negative,1.0
2016-03-14,United Kingdom,"""staff welcoming, attentive and courteous""",Positive,5.0
2016-03-09,United Kingdom,"""A380 far roomier and more pleasant""",Positive,5.0
2016-03-07,United States,"""seats were just too small""",Neutral,2.5
2016-03-05,United Kingdom,"""seats are crammed in""",Neutral,2.5
2016-03-05,United Kingdom,"""A380 very comfortable seating""",Positive,5.0
2016-03-04,Singapore,"""feedback channel is useless""",Negative,1.0
2016-03-04,Belgium,"""our air travel was awful""",Negative,1.0
2016-03-01,United States,"""many upset customers""",Negative,1.0
2016-02-29,Ireland,"""staff service was good""",Positive,5.0
2016-02-29,United Kingdom,"""plane was so cramped""",Neutral,2.5
2016-02-22,United States,"""meals and service superb""",Positive,5.0
2016-02-21,Australia,"""coach to Dubai a hassle""",Neutral,2.5
2016-02-20,United Kingdom,"""business suite is excellent""",Positive,5.0
2016-02-18,South Africa,"""a pleasure to fly with""",Positive,5.0
2016-02-18,Germany,"""services have deteriorated""",Neutral,2.5
2016-02-14,United Kingdom,"""never fly Etihad again""",Neutral,2.5
2016-02-12,United Kingdom,"""definitely use again""",Positive,5.0
2016-02-12,Australia,"""airline losing my luggage""",Negative,1.0
2016-02-09,Canada,"""want to hold accountable""",Neutral,2.5
2016-02-05,United Kingdom,"""cabin crew were attentive""",Neutral,2.5
2016-02-04,India,"""airmiles as a compensation""",Neutral,2.5
2016-02-04,Thailand,"""how bad it is going to be""",Negative,1.0
2016-02-02,Portugal,"""never have enough meals onboard""",Neutral,2.5
2016-02-01,United Kingdom,"""fly with them again""",Neutral,2.5
2016-02-01,Philippines,"""food fairly basic""",Neutral,2.5
2016-01-27,Australia,"""went without a hitch""",Neutral,2.5
2016-01-27,Australia,"""seats are far too hard""",Negative,1.0
2016-01-26,Australia,"""Boeing 787 was very nice""",Positive,5.0
2016-01-25,Australia,"""I would recommend""",Neutral,2.5
2016-01-23,Nigeria,""" worst flying experience""",Negative,1.0
2016-01-19,United States,"""lowered baggage size""",Negative,1.0
2016-01-17,United Arab Emirates,"""lost my money and time""",Negative,1.0
2016-01-14,Ireland,"""customer service unsatisfactory""",Neutral,2.5
2016-01-13,Brazil,"""seat is comfortable""",Positive,5.0
2016-01-12,United Kingdom,"""A380 was brilliant""",Positive,5.0
2016-01-12,United Arab Emirates,"""food quality seems worse""",Negative,1.0
2016-01-12,United Kingdom,"""not respond until after I returned""",Neutral,2.5
2016-01-10,Nigeria,"""a pleasant experience""",Positive,5.0
2016-01-03,United Kingdom,"""the trip was fine""",Neutral,2.5
2016-01-03,Singapore,"""32 hour nightmare""",Neutral,2.5
2016-01-01,United Kingdom,"""fares are competitive""",Neutral,2.5
2016-01-01,Belgium,"""avoid long haul B777""",Negative,1.0
2015-12-30,Hong Kong,"""budget airline experience""",Neutral,2.5
2015-12-28,New Zealand,"""downfall seems to be staff""",Neutral,2.5
2015-12-27,Singapore,"""food quality has dropped""",Negative,1.0
2015-12-22,United Kingdom,"""recommend the apartment""",Neutral,2.5
2015-12-22,Australia,"""complaints procedure diabolical""",Negative,1.0
2015-12-21,United States,"""atrocious experience""",Neutral,2.5
2015-12-21,India,"""break this tie up""",Neutral,2.5
2015-12-18,United Kingdom,"""brainless decision making""",Neutral,2.5
2015-12-17,United States,"""Never again with them""",Neutral,2.5
2015-12-17,United States,"""inflight below average""",Neutral,2.5
2015-12-16,India,"""harrowing experience""",Neutral,2.5
2015-12-15,United Arab Emirates,"""suite great plenty of room""",Positive,5.0
2015-12-14,United Kingdom,"""veg Pasta one of the worst""",Negative,1.0
2015-12-13,Portugal,"""recruit experienced Managers""",Neutral,2.5
2015-12-13,Portugal,"""tale of two different flights""",Neutral,2.5
2015-12-12,Germany,Etihad Airways customer review,Neutral,2.5
2015-12-08,Australia,"""cabin crew looked aloof""",Neutral,2.5
2015-12-04,Bahrain,"""IFE screen was frozen""",Neutral,2.5
2015-12-04,United Kingdom,"""new low in customer service""",Negative,1.0
2015-12-04,Belgium,"""fabulous food, seat good""",Positive,5.0
2015-12-03,United States,"""no one knew what was going on""",Neutral,2.5
2015-12-01,Canada,"""absolutely no acknowledgement""",Neutral,2.5
2015-12-01,Singapore,"""after flight service is horrific""",Negative,1.0
2015-11-30,United Kingdom,"""lack of customer service""",Negative,1.0
2015-11-29,United Kingdom,"""better than I was expecting""",Positive,5.0
2015-11-28,United Kingdom,"""disappointed and annoyed""",Negative,1.0
2015-11-27,Australia,"""poor customer service""",Negative,1.0
2015-11-27,United States,"""to be woefully lacking""",Negative,1.0
2015-11-27,United States,"""flights were disappointing""",Negative,1.0
2015-11-24,Kuwait,"""3 months with no reply""",Neutral,2.5
2015-11-23,United Kingdom,"""had run out of everything""",Neutral,2.5
2015-11-22,Malaysia,"""food is dreadful""",Negative,1.0
2015-11-19,United Kingdom,"""felt like a budget airline flight""",Neutral,2.5
2015-11-18,Saudi Arabia,"""customer service been dreadful""",Negative,1.0
2015-11-18,United Kingdom,"""A380 is a fantastic plane""",Positive,5.0
2015-11-15,Germany,"""Crew and food were good""",Positive,5.0
2015-11-12,United States,"""onboard service was bad""",Negative,1.0
2015-11-09,Australia,"""seats seemed okay""",Neutral,2.5
2015-11-06,Italy,"""exceeded my expectation""",Neutral,2.5
2015-11-06,Australia,"""the worst journey""",Negative,1.0
2015-11-06,Canada,"""horrible checking in""",Negative,1.0
2015-11-05,United Kingdom,Etihad Airways customer review,Neutral,2.5
2015-11-04,United States,"""seat and leg space good""",Positive,5.0
2015-11-04,Australia,"""won't fly with them again""",Neutral,2.5
2015-11-04,Australia,"""lots of room and privacy""",Neutral,2.5
2015-11-03,Malaysia,"""flight average and food good""",Positive,5.0
2015-11-01,Australia,"""seat comfort was good""",Positive,5.0
2015-10-31,United Kingdom,"""the food was mediocre""",Neutral,2.5
2015-10-31,New Zealand,"""seats are an absolute disgrace""",Negative,1.0
2015-10-30,United Arab Emirates,"""crew could be hit or miss""",Negative,1.0
2015-10-29,United States,"""wi-fi works like a charm""",Positive,5.0
2015-10-29,United Kingdom,"""service in business gone down""",Neutral,2.5
2015-10-27,Australia,"""seats narrow and uncomfortable""",Negative,1.0
2015-10-26,Australia,"""seem to have gone off the boil""",Neutral,2.5
2015-10-25,Qatar,"""I feel extremely annoyed""",Negative,1.0
2015-10-23,United Kingdom,"""very pleasant experience""",Positive,5.0
2015-10-22,United States,"""Etihad does not care""",Positive,5.0
2015-10-21,United Kingdom,"""food choices not available""",Neutral,2.5
2015-10-21,Spain,"""problem was in the return""",Negative,1.0
2015-10-20,Philippines,"""need to make improvements""",Positive,5.0
2015-10-20,Australia,"""luggage didn't arrive in Athens """,Neutral,2.5
2015-10-20,United States,"""an average experience""",Neutral,2.5
2015-10-18,Australia,"""cabin staff friendly""",Positive,5.0
2015-10-14,United Arab Emirates,"""cabin crew seemed unmotivated""",Negative,1.0
2015-10-13,Australia,"""seats are woefully small""",Negative,1.0
2015-10-13,Cyprus,"""let down by  Jet Airways aircraft""",Neutral,2.5
2015-10-11,United States,"""aisles were very narrow""",Neutral,2.5
